Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,1,1,15,3,HIT_MUD,false,0,2,0,0,0,,,0,0,-6
4,1,1,21,6,ACCELERATING,false,0,2,1,0,0,,,0,0,-2
5,1,1,29,8,ACCELERATING,false,0,2,1,0,0,,,0,0,-2
6,1,1,37,6,HIT_MUD,false,0,3,0,0,0,,,0,0,-1
7,1,1,43,3,HIT_MUD,false,0,4,0,0,0,,,0,0,-4
8,1,1,46,3,ACCELERATING,false,0,4,0,0,0,,,0,0,-4
9,1,1,49,3,ACCELERATING,false,0,4,0,0,0,,,0,0,-4
10,1,1,52,3,ACCELERATING,false,0,4,0,0,0,,,0,0,-4
11,1,1,55,3,ACCELERATING,false,0,4,0,0,0,,,0,0,-4
12,1,1,58,3,ACCELERATING,false,0,4,0,0,1,,,0,0,0
13,1,1,61,3,ACCELERATING,false,0,4,0,0,1,,,0,0,0
14,1,1,64,3,ACCELERATING,false,0,4,0,0,1,,,0,0,0
15,1,1,67,3,ACCELERATING,false,0,4,0,0,1,,,0,0,0
16,1,1,70,3,ACCELERATING,false,0,4,0,0,1,,,0,0,0
17,1,1,73,3,ACCELERATING,false,0,4,0,0,1,,,0,0,0
18,1,1,76,3,ACCELERATING,false,0,4,0,0,1,,,0,0,0
19,1,1,79,3,ACCELERATING,false,0,4,0,0,1,,,0,0,0
20,1,1,82,3,ACCELERATING,false,0,4,0,0,1,,,0,0,0
21,1,1,85,3,ACCELERATING,false,0,4,0,0,1,,,0,0,0
22,1,1,88,3,ACCELERATING,false,0,4,0,0,1,,,0,0,0
23,1,1,91,3,ACCELERATING,false,0,4,0,0,1,,,1,0,4
24,1,1,94,3,ACCELERATING,false,0,4,0,0,1,,,1,1,8
25,1,1,97,3,ACCELERATING,false,0,4,0,0,1,,,1,1,8
26,1,1,100,3,ACCELERATING,false,0,4,0,0,1,,,1,1,8
27,1,1,103,3,USED_LIZARD,false,0,4,0,0,0,,,1,1,8
28,1,1,106,3,ACCELERATING,false,0,4,0,0,0,,,1,1,8
29,1,1,109,0,HIT_MUD,false,0,5,0,0,0,,,1,1,5
30,1,1,109,0,FIXED_CAR,false,0,3,0,0,0,,,1,1,5
31,1,1,112,3,ACCELERATING,false,0,3,0,0,0,,,1,1,5
