Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,3,HIT_MUD,false,0,1,0,0,0,,,0,0,-3
3,2,4,13,6,ACCELERATING,false,0,1,0,0,0,,,0,1,1
4,2,4,21,8,ACCELERATING,false,0,1,0,0,0,,,0,1,1
5,2,4,30,9,ACCELERATING,false,0,1,0,0,0,,,0,2,5
6,2,4,39,9,USED_EMP,false,0,1,0,0,0,,,0,1,9
7,2,4,48,8,HIT_MUD,false,0,2,0,0,0,,,0,0,10
8,2,4,56,0,HIT_WALL,false,0,5,0,0,0,,,0,0,-4
9,2,4,56,0,FIXED_CAR,false,0,3,0,0,0,,,0,0,-4
10,2,4,59,3,ACCELERATING,false,0,3,0,0,0,,,0,0,-4
11,2,4,65,6,ACCELERATING,false,0,3,0,0,0,,,0,1,0
12,2,4,71,6,ACCELERATING,false,0,3,0,1,0,,,0,1,4
13,2,4,77,3,HIT_MUD,false,0,4,0,1,0,,,0,1,1
14,2,4,80,3,ACCELERATING,false,0,4,0,1,0,,,0,1,1
15,2,4,83,0,HIT_MUD,false,0,5,0,1,0,,,0,1,-2
16,2,4,83,0,FIXED_CAR,false,0,3,0,1,0,,,0,1,-2
17,2,4,86,3,ACCELERATING,false,0,3,0,1,0,,,0,1,-2
18,2,4,92,3,HIT_MUD,false,0,4,0,1,0,,,0,1,-5
19,2,4,95,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-5
20,2,4,98,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-5
21,2,4,101,0,HIT_WALL,false,0,5,0,1,0,,,0,1,-10
22,2,4,101,0,FIXED_CAR,false,0,3,0,1,0,,,0,1,-10
23,2,4,104,3,ACCELERATING,false,0,3,0,1,0,,,0,1,-10
24,2,4,110,6,ACCELERATING,false,0,3,0,1,0,,,0,1,-10
25,2,4,116,6,ACCELERATING,false,0,3,0,1,0,,,0,1,-10
26,2,4,122,3,HIT_MUD,false,0,4,0,1,0,,,0,1,-13
27,2,4,125,0,HIT_MUD,false,0,5,0,1,0,,,0,1,-16
28,2,4,125,0,FIXED_CAR,false,0,3,0,1,0,,,0,1,-16
29,2,4,128,3,HIT_MUD,false,0,4,0,1,0,,,0,1,-19
30,2,4,131,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-19
31,2,4,134,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-19
32,2,4,137,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-19
33,2,4,140,0,HIT_MUD,false,0,5,0,1,0,,,0,1,-25
34,2,4,140,0,FIXED_CAR,false,0,3,0,1,0,,,0,1,-25
35,2,4,143,3,HIT_MUD,false,0,4,0,1,1,,,0,1,-24
36,2,4,146,3,ACCELERATING,false,0,4,0,1,1,,,0,1,-24
37,2,4,149,3,ACCELERATING,false,0,4,0,1,1,,,0,1,-24
38,2,4,152,3,ACCELERATING,false,0,4,0,1,1,,,0,1,-24
39,2,4,155,3,ACCELERATING,false,0,4,0,1,1,,,0,2,-20
40,2,4,158,3,ACCELERATING,false,0,4,0,1,1,,,0,2,-20
41,2,4,161,3,ACCELERATING,false,0,4,0,1,1,,,0,2,-20
42,2,4,164,3,ACCELERATING,false,0,4,0,1,1,,,0,2,-20
43,2,4,167,3,ACCELERATING,false,0,4,0,1,1,,,0,2,-20
44,2,4,170,3,ACCELERATING,false,0,4,0,1,1,,,0,2,-20
45,2,4,173,3,ACCELERATING,false,0,4,0,1,1,,,0,2,-20
46,2,4,176,0,HIT_MUD,false,0,5,0,1,1,,,0,2,-23
47,2,4,176,0,FIXED_CAR,false,0,3,0,1,1,,,0,2,-23
48,2,4,179,3,ACCELERATING,false,0,3,1,1,1,,,0,2,-19
49,2,4,185,3,HIT_MUD,false,0,4,1,1,1,,,0,2,-22
50,2,4,188,3,ACCELERATING,false,0,4,1,1,1,,,0,2,-22
51,2,4,191,3,ACCELERATING,false,0,4,1,1,1,,,0,2,-22
52,2,4,194,3,ACCELERATING,false,0,4,1,1,1,,,0,2,-22
53,2,4,197,3,ACCELERATING,false,0,4,1,1,1,,,0,2,-22
54,2,4,200,3,ACCELERATING,false,0,4,1,1,2,,,0,2,-18
55,2,4,203,0,HIT_MUD,false,0,5,2,1,2,,,0,2,-17
56,2,4,203,0,FIXED_CAR,false,0,3,2,1,2,,,0,2,-17
57,2,4,206,3,ACCELERATING,false,0,3,2,1,2,,,0,2,-17
58,2,4,212,6,ACCELERATING,false,0,3,2,1,2,,,0,2,-17
59,2,4,218,3,HIT_MUD,false,0,4,2,1,1,,,0,2,-20
60,2,4,221,3,ACCELERATING,false,0,4,2,1,1,,,0,2,-20
61,2,4,224,3,ACCELERATING,false,0,4,2,1,1,,,0,2,-20
62,2,4,227,3,ACCELERATING,false,0,4,2,1,1,,,0,2,-20
63,2,4,230,3,ACCELERATING,false,0,4,2,1,1,,,0,2,-20
64,2,4,233,3,ACCELERATING,false,0,4,2,1,1,,,0,2,-20
65,2,4,236,3,ACCELERATING,false,0,4,2,1,1,,,0,2,-20
66,2,4,239,3,ACCELERATING,false,0,4,3,1,1,,,0,2,-16
67,2,4,242,3,ACCELERATING,false,0,4,3,1,1,,,0,2,-16
68,2,4,245,3,ACCELERATING,false,0,4,3,1,1,,,0,2,-16
69,2,4,248,3,ACCELERATING,false,0,4,3,1,1,,,0,2,-16
70,2,4,251,3,ACCELERATING,false,0,4,3,1,1,,,0,2,-16
71,2,4,254,3,ACCELERATING,false,0,4,3,1,1,,,0,2,-16
72,2,4,257,0,HIT_MUD,false,0,5,3,1,1,,,0,2,-19
73,2,4,257,0,FIXED_CAR,false,0,3,3,1,1,,,0,2,-19
74,2,4,260,3,ACCELERATING,false,0,3,3,1,1,,,0,2,-19
75,2,4,266,3,HIT_MUD,false,0,4,3,1,1,,,0,2,-22
76,2,4,269,3,ACCELERATING,false,0,4,3,1,1,,,0,2,-22
77,2,4,272,0,HIT_MUD,false,0,5,3,1,1,,,0,2,-28
78,2,4,272,0,FIXED_CAR,false,0,3,3,1,1,,,0,2,-28
79,2,4,275,3,ACCELERATING,false,0,3,3,1,1,,,0,2,-28
80,2,4,281,6,ACCELERATING,false,0,3,3,1,1,,,0,2,-28
81,2,4,287,6,USED_BOOST,true,5,3,2,1,1,,,0,2,-24
82,2,4,293,6,USED_BOOST,true,5,3,1,1,2,,,0,2,-16
83,2,4,299,6,USED_BOOST,true,5,3,0,1,2,,,0,2,-12
84,2,4,305,6,ACCELERATING,true,4,3,0,2,2,,,0,2,-8
85,2,4,311,6,ACCELERATING,true,3,3,0,2,2,,,0,2,-8
86,2,4,317,6,USED_LIZARD,true,2,3,1,2,1,,,0,2,-4
87,2,4,323,6,USED_LIZARD,true,1,3,1,2,0,,,0,2,-4
88,2,4,329,6,USED_BOOST,true,5,3,0,2,0,,,0,3,4
89,2,4,335,6,ACCELERATING,true,4,3,0,2,0,,,0,3,4
90,2,4,341,6,ACCELERATING,true,3,3,0,2,0,,,0,3,4
91,2,4,347,6,ACCELERATING,true,2,3,0,2,0,,,0,3,4
92,2,4,353,3,HIT_MUD,false,0,4,0,2,0,,,0,3,1
93,2,4,356,3,ACCELERATING,false,0,4,0,2,0,,,0,3,1
94,2,4,359,3,ACCELERATING,false,0,4,0,2,0,,,0,3,1
95,2,4,362,3,ACCELERATING,false,0,4,0,2,0,,,0,3,1
96,2,4,365,3,ACCELERATING,false,0,4,0,2,0,,,0,3,1
97,2,4,368,3,ACCELERATING,false,0,4,0,2,0,,,0,3,1
98,2,4,371,0,HIT_MUD,false,0,5,0,2,0,,,0,3,-2
99,2,4,371,0,FIXED_CAR,false,0,3,0,2,0,,,0,3,-2
100,2,4,374,3,ACCELERATING,false,0,3,0,2,0,,,0,3,-2
101,2,4,380,0,HIT_MUD,false,0,5,0,2,0,,,0,3,-8
102,2,4,380,0,FIXED_CAR,false,0,3,0,2,0,,,0,3,-8
103,2,4,383,0,HIT_MUD,false,0,5,0,2,0,,,0,3,-17
104,2,4,383,0,FIXED_CAR,false,0,3,0,2,0,,,0,3,-17
105,2,4,386,3,HIT_MUD,false,0,4,0,2,0,,,0,3,-20
106,2,4,389,3,ACCELERATING,false,0,4,0,2,0,,,0,3,-20
107,2,4,392,3,ACCELERATING,false,0,4,0,2,0,,,0,3,-20
108,2,4,395,3,ACCELERATING,false,0,4,0,2,0,,,0,3,-20
109,2,4,398,3,ACCELERATING,false,0,4,0,2,0,,,0,3,-20
110,2,4,401,3,ACCELERATING,false,0,4,0,2,0,,,1,3,-16
111,2,4,404,3,ACCELERATING,false,0,4,1,2,0,,,1,3,-12
112,2,4,407,3,ACCELERATING,false,0,4,1,2,0,,,1,3,-12
