Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,1,1,15,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,1,1,24,8,HIT_MUD,false,0,1,0,0,0,,,0,0,-3
5,1,1,33,8,HIT_MUD,false,0,2,0,0,0,,,0,0,-6
6,1,1,41,0,HIT_WALL,false,0,5,0,0,1,,,0,0,-12
7,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
8,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
9,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
10,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
11,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
12,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
13,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
14,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
15,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
16,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
17,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
18,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
19,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
20,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
21,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
22,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
23,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
24,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
25,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
26,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
27,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
28,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
29,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
30,1,1,41,0,ACCELERATING,false,0,5,0,0,1,,,0,0,-12
