Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,2,4,24,3,HIT_WALL,false,0,2,0,0,0,,,0,0,-5
5,2,4,30,6,ACCELERATING,false,0,2,0,0,0,,,0,0,-5
6,2,4,38,8,ACCELERATING,false,0,2,0,0,0,,,0,0,-5
7,2,4,46,8,ACCELERATING,false,0,2,0,0,0,,,0,0,-5
8,2,4,54,8,ACCELERATING,false,0,2,0,0,0,,,0,0,-5
9,2,4,62,8,ACCELERATING,false,0,2,0,0,1,,,0,0,-1
10,2,4,70,8,ACCELERATING,false,0,2,0,0,1,,,0,0,-1
11,2,4,78,8,USED_LIZARD,false,0,2,0,0,0,,,0,0,-1
12,2,4,86,6,HIT_MUD,false,0,3,0,0,0,,,0,0,-4
13,2,4,92,6,ACCELERATING,false,0,3,0,0,0,,,0,0,-4
14,2,4,98,6,ACCELERATING,false,0,3,0,0,0,,,0,0,-4
15,2,4,104,0,HIT_WALL,false,0,5,0,1,0,,,0,0,-5
16,2,4,104,0,FIXED_CAR,false,0,3,0,1,0,,,0,0,-5
17,2,4,107,0,HIT_WALL,false,0,5,0,1,0,,,0,0,-10
18,2,4,107,0,FIXED_CAR,false,0,3,0,1,0,,,0,0,-10
19,2,4,110,3,ACCELERATING,false,0,3,1,1,0,,,0,0,-6
20,2,4,116,6,ACCELERATING,false,0,3,1,2,0,,,0,1,2
21,2,4,122,6,USED_BOOST,true,5,3,1,2,0,,,0,2,14
22,2,4,128,6,USED_BOOST,true,5,3,0,2,0,,,0,2,18
23,2,4,134,0,HIT_WALL,false,0,5,0,4,0,,,0,2,21
24,2,4,134,0,FIXED_CAR,false,0,3,0,4,0,,,0,2,21
25,2,4,137,3,HIT_MUD,false,0,4,0,4,0,,,0,2,18
26,2,4,140,3,ACCELERATING,false,0,4,0,4,0,,,0,2,18
27,2,4,143,3,ACCELERATING,false,0,4,0,4,0,,,1,2,22
28,2,4,146,0,HIT_MUD,false,0,5,0,5,0,,,1,2,23
29,2,4,146,0,FIXED_CAR,false,0,3,0,5,0,,,1,2,23
30,2,4,149,3,ACCELERATING,false,0,3,0,5,0,,,1,2,23
31,2,4,155,0,HIT_WALL,false,0,5,0,5,1,,,1,2,19
32,2,4,155,0,FIXED_CAR,false,0,3,0,5,1,,,1,2,19
33,2,4,158,3,ACCELERATING,false,0,3,0,5,1,,,1,2,19
34,2,4,164,6,ACCELERATING,false,0,3,0,5,1,,,1,3,23
35,2,4,170,6,USED_LIZARD,false,0,3,0,5,0,,,1,3,23
36,2,4,176,0,HIT_MUD,false,0,5,0,5,0,,,1,4,21
37,2,4,176,0,FIXED_CAR,false,0,3,0,5,0,,,1,4,21
38,2,4,179,3,ACCELERATING,false,0,3,0,5,0,,,1,4,21
39,2,4,185,6,ACCELERATING,false,0,3,1,5,0,,,1,4,25
40,2,4,191,6,USED_BOOST,true,5,3,0,5,0,,,1,4,29
41,2,4,197,6,ACCELERATING,true,4,3,0,5,0,,,1,4,29
42,2,4,203,3,HIT_MUD,false,0,4,0,5,0,,,1,4,26
43,2,4,206,3,ACCELERATING,false,0,4,0,5,0,,,1,4,26
44,2,4,209,0,HIT_MUD,false,0,5,0,5,0,,,1,4,23
45,2,4,209,0,FIXED_CAR,false,0,3,0,5,0,,,1,4,23
46,2,4,212,3,ACCELERATING,false,0,3,0,5,0,,,1,4,23
47,2,4,218,0,HIT_WALL,false,0,5,0,6,0,,,1,4,22
48,2,4,218,0,FIXED_CAR,false,0,3,0,6,0,,,1,4,22
49,2,4,221,3,ACCELERATING,false,0,3,0,7,0,,,1,4,26
50,2,4,227,6,ACCELERATING,false,0,3,0,7,0,,,1,4,26
51,2,4,233,6,ACCELERATING,false,0,3,0,7,0,,,1,4,26
52,2,4,239,6,ACCELERATING,false,0,3,0,7,0,,,1,4,26
53,2,4,245,6,ACCELERATING,false,0,3,0,7,0,,,1,4,26
54,2,4,251,3,HIT_MUD,false,0,4,0,7,0,,,1,5,27
55,2,4,254,3,ACCELERATING,false,0,4,0,7,0,,,1,5,27
56,2,4,257,3,ACCELERATING,false,0,4,0,7,0,,,1,5,27
57,2,4,260,3,ACCELERATING,false,0,4,0,7,0,,,1,5,27
58,2,4,263,0,HIT_WALL,false,0,5,0,7,0,,,1,5,22
59,2,4,263,0,FIXED_CAR,false,0,3,0,7,0,,,1,5,22
60,2,4,266,3,ACCELERATING,false,0,3,0,7,0,,,1,5,22
61,2,4,272,0,HIT_MUD,false,0,5,0,7,0,,,1,5,16
62,2,4,272,0,FIXED_CAR,false,0,3,0,7,0,,,1,5,16
63,2,4,275,3,HIT_MUD,false,0,4,0,7,0,,,1,5,13
64,2,4,278,3,ACCELERATING,false,0,4,0,7,0,,,1,6,17
65,2,4,281,3,ACCELERATING,false,0,4,0,7,0,,,1,6,17
66,2,4,284,3,ACCELERATING,false,0,4,0,7,0,,,1,6,17
67,2,4,287,3,ACCELERATING,false,0,4,0,7,0,,,1,6,17
68,2,4,290,3,ACCELERATING,false,0,4,0,7,0,,,1,6,17
69,2,4,293,3,ACCELERATING,false,0,4,0,7,0,,,1,6,17
70,2,4,296,3,ACCELERATING,false,0,4,0,7,0,,,1,6,17
71,2,4,299,3,ACCELERATING,false,0,4,0,7,0,,,1,6,17
72,2,4,302,3,ACCELERATING,false,0,4,0,7,0,,,1,6,17
73,2,4,305,0,HIT_MUD,false,0,5,0,7,0,,,1,6,14
74,2,4,305,0,FIXED_CAR,false,0,3,0,7,0,,,1,6,14
75,2,4,308,3,ACCELERATING,false,0,3,0,7,0,,,1,6,14
76,2,4,314,6,ACCELERATING,false,0,3,0,7,0,,,1,6,14
77,2,4,320,6,ACCELERATING,false,0,3,0,7,0,,,1,6,14
78,2,4,326,6,ACCELERATING,false,0,3,0,7,0,,,1,6,14
79,2,4,332,3,HIT_MUD,false,0,4,0,7,0,,,1,6,11
80,2,4,335,3,ACCELERATING,false,0,4,0,7,0,,,1,6,11
81,2,4,338,3,ACCELERATING,false,0,4,0,7,0,,,1,6,11
82,2,4,341,0,HIT_MUD,false,0,5,0,7,0,,,1,6,8
83,2,4,341,0,FIXED_CAR,false,0,3,0,7,0,,,1,6,8
84,2,4,344,3,ACCELERATING,false,0,3,0,7,0,,,1,6,8
85,2,4,350,3,HIT_MUD,false,0,4,0,7,0,,,1,6,5
86,2,4,353,3,ACCELERATING,false,0,4,0,7,0,,,1,6,5
87,2,4,356,3,ACCELERATING,false,0,4,0,7,0,,,1,6,5
88,2,4,359,3,ACCELERATING,false,0,4,0,7,0,,,1,6,5
89,2,4,362,3,ACCELERATING,false,0,4,1,7,0,,,1,6,9
90,2,4,365,3,ACCELERATING,false,0,4,1,7,0,,,1,6,9
91,2,4,368,3,ACCELERATING,false,0,4,1,7,0,,,2,6,13
92,2,4,371,0,HIT_MUD,false,0,5,1,7,0,,,2,6,4
93,2,4,371,0,FIXED_CAR,false,0,3,1,7,0,,,2,6,4
94,2,4,374,3,HIT_MUD,false,0,4,1,7,0,,,2,6,1
95,2,4,377,0,HIT_MUD,false,0,5,1,7,0,,,2,6,-5
96,2,4,377,0,FIXED_CAR,false,0,3,1,7,0,,,2,6,-5
97,2,4,380,3,ACCELERATING,false,0,3,1,7,0,,,2,7,-1
98,2,4,386,6,ACCELERATING,false,0,3,1,7,0,,,2,7,-1
99,2,4,392,6,USED_BOOST,true,5,3,0,8,0,,,3,7,11
100,2,4,398,6,ACCELERATING,true,4,3,0,8,0,,,4,7,15
101,2,4,404,6,ACCELERATING,true,3,3,0,8,0,,,4,7,15
102,2,4,410,6,ACCELERATING,true,2,3,0,9,0,,,4,7,19
103,2,4,416,6,ACCELERATING,true,1,3,0,9,0,,,4,7,19
104,2,4,422,6,ACCELERATING,false,0,3,0,9,0,,,4,7,19
105,2,4,428,6,ACCELERATING,false,0,3,0,9,0,,,4,7,19
106,2,4,434,6,ACCELERATING,false,0,3,0,9,0,,,4,7,19
107,2,4,440,0,HIT_MUD,false,0,5,0,9,0,,,4,7,13
108,2,4,440,0,FIXED_CAR,false,0,3,0,9,0,,,4,7,13
109,2,4,443,3,ACCELERATING,false,0,3,0,9,0,,,4,7,13
110,2,4,449,6,ACCELERATING,false,0,3,0,9,0,,,4,7,13
111,2,4,455,6,ACCELERATING,false,0,3,0,9,0,,,4,7,13
112,2,4,461,6,ACCELERATING,false,0,3,0,9,0,,,4,7,13
113,2,4,467,6,ACCELERATING,false,0,3,0,9,0,,,4,7,13
114,2,4,473,6,ACCELERATING,false,0,3,0,9,0,,,4,8,17
115,2,4,479,0,HIT_MUD,false,0,5,0,9,0,,,4,8,8
116,2,4,479,0,FIXED_CAR,false,0,3,0,9,0,,,4,8,8
117,2,4,482,3,ACCELERATING,false,0,3,0,9,0,,,5,8,12
118,2,4,488,0,HIT_WALL,false,0,5,0,10,0,,,5,8,6
119,2,4,488,0,FIXED_CAR,false,0,3,0,10,0,,,5,8,6
120,2,4,491,3,ACCELERATING,false,0,3,0,10,0,,,5,9,10
121,2,4,497,6,ACCELERATING,false,0,3,0,10,0,,,5,9,10
122,2,4,503,3,HIT_MUD,false,0,4,0,10,0,,,5,9,7
123,2,4,506,3,ACCELERATING,false,0,4,0,10,0,,,5,9,7
124,2,4,509,3,ACCELERATING,false,0,4,0,10,0,,,5,9,7
125,2,4,512,3,ACCELERATING,false,0,4,0,10,0,,,5,9,7
126,2,4,515,3,ACCELERATING,false,0,4,0,10,0,,,5,9,7
127,2,4,518,3,ACCELERATING,false,0,4,0,10,0,,,5,9,7
128,2,4,521,3,ACCELERATING,false,0,4,0,10,0,,,5,9,7
129,2,4,524,0,HIT_MUD,false,0,5,0,10,0,,,5,9,4
130,2,4,524,0,FIXED_CAR,false,0,3,0,10,0,,,5,9,4
131,2,4,527,3,ACCELERATING,false,0,3,0,10,0,,,5,9,4
132,2,4,533,6,ACCELERATING,false,0,3,0,10,0,,,5,9,4
133,2,4,539,0,HIT_WALL,false,0,5,0,10,0,,,5,9,-7
134,2,4,539,0,FIXED_CAR,false,0,3,0,10,0,,,5,9,-7
135,2,4,542,3,ACCELERATING,false,0,3,0,10,0,,,5,9,-7
136,2,4,548,6,ACCELERATING,false,0,3,0,10,0,,,5,10,-3
137,2,4,554,6,ACCELERATING,false,0,3,0,10,0,,,5,10,-3
