Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,2,4,24,9,ACCELERATING,false,0,0,0,0,0,,,0,0,0
5,2,4,33,9,ACCELERATING,false,0,0,0,0,0,,,1,0,4
6,2,4,42,3,HIT_MUD,false,0,3,0,0,0,,,3,0,3
7,2,4,48,6,ACCELERATING,false,0,3,0,0,0,,,3,0,3
8,2,4,54,6,ACCELERATING,false,0,3,0,0,0,,,3,0,3
9,2,4,60,6,ACCELERATING,false,0,3,0,0,0,,,3,0,3
10,2,4,66,6,ACCELERATING,false,0,3,0,0,0,,,3,0,3
11,2,4,72,6,ACCELERATING,false,0,3,0,0,0,,,3,0,3
12,2,4,78,6,ACCELERATING,false,0,3,0,0,0,,,3,0,3
13,2,4,84,3,HIT_MUD,false,0,4,0,0,0,,,3,1,4
14,2,4,87,3,ACCELERATING,false,0,4,0,0,0,,,3,1,4
15,2,4,90,3,ACCELERATING,false,0,4,0,0,0,,,3,1,4
16,2,4,93,3,ACCELERATING,false,0,4,0,0,0,,,3,1,4
17,2,4,96,3,ACCELERATING,false,0,4,0,0,0,,,3,1,4
18,2,4,99,0,HIT_MUD,false,0,5,0,0,0,,,3,1,1
19,2,4,99,0,FIXED_CAR,false,0,3,0,0,0,,,3,1,1
20,2,4,102,3,ACCELERATING,false,0,3,0,0,0,,,3,1,1
21,2,4,108,6,ACCELERATING,false,0,3,0,0,0,,,3,1,1
22,2,4,114,6,ACCELERATING,false,0,3,0,0,0,,,3,1,1
23,2,4,120,3,HIT_MUD,false,0,4,0,0,0,,,3,1,-2
24,2,4,123,3,ACCELERATING,false,0,4,0,0,0,,,3,1,-2
25,2,4,126,3,ACCELERATING,false,0,4,0,0,1,,,3,1,2
26,2,4,129,0,HIT_MUD,false,0,5,0,0,1,,,3,1,-4
27,2,4,129,0,FIXED_CAR,false,0,3,0,0,1,,,3,1,-4
28,2,4,132,0,HIT_WALL,false,0,5,0,0,1,,,3,1,-12
29,2,4,132,0,FIXED_CAR,false,0,3,0,0,1,,,3,1,-12
30,2,4,135,3,ACCELERATING,false,0,3,0,0,1,,,3,1,-12
31,2,4,141,3,HIT_MUD,false,0,4,0,0,1,,,3,1,-15
32,2,4,144,3,ACCELERATING,false,0,4,0,0,1,,,3,1,-15
33,2,4,147,3,ACCELERATING,false,0,4,0,0,1,,,3,1,-15
34,2,4,150,3,ACCELERATING,false,0,4,0,0,1,,,3,1,-15
35,2,4,153,3,ACCELERATING,false,0,4,0,0,1,,,3,1,-15
36,2,4,156,3,ACCELERATING,false,0,4,0,0,1,,,3,1,-15
37,2,4,159,3,ACCELERATING,false,0,4,0,0,1,,,3,1,-15
38,2,4,162,3,ACCELERATING,false,0,4,0,0,2,,,3,1,-11
39,2,4,165,3,ACCELERATING,false,0,4,0,0,2,,,3,1,-11
40,2,4,168,3,ACCELERATING,false,0,4,1,0,2,,,3,2,-3
41,2,4,171,3,ACCELERATING,false,0,4,1,0,2,,,3,2,-3
42,2,4,174,3,ACCELERATING,false,0,4,1,0,2,,,3,2,-3
43,2,4,177,3,ACCELERATING,false,0,4,1,0,2,,,3,2,-3
44,2,4,180,3,ACCELERATING,false,0,4,1,0,2,,,3,2,-3
45,2,4,183,3,ACCELERATING,false,0,4,1,0,2,,,3,2,-3
46,2,4,186,3,ACCELERATING,false,0,4,1,0,2,,,3,2,-3
47,2,4,189,3,ACCELERATING,false,0,4,1,0,2,,,3,2,-3
48,2,4,192,0,HIT_MUD,false,0,5,1,0,2,,,3,2,-12
49,2,4,192,0,FIXED_CAR,false,0,3,1,0,2,,,3,2,-12
50,2,4,195,3,ACCELERATING,false,0,3,1,0,2,,,3,2,-12
51,2,4,201,6,ACCELERATING,false,0,3,1,1,2,,,3,2,-8
52,2,4,207,6,USED_BOOST,true,5,3,0,1,2,,,3,2,-4
53,2,4,213,6,ACCELERATING,true,4,3,1,1,2,,,5,2,8
54,2,4,219,6,USED_LIZARD,true,3,3,1,1,1,,,5,2,8
55,2,4,225,6,USED_LIZARD,true,2,3,1,1,0,,,5,2,8
56,2,4,231,6,USED_BOOST,true,5,3,0,1,0,,,5,3,16
57,2,4,237,0,HIT_WALL,false,0,5,0,1,0,,,5,3,11
58,2,4,237,0,FIXED_CAR,false,0,3,0,1,0,,,5,3,11
59,2,4,240,0,HIT_WALL,false,0,5,0,1,0,,,5,3,6
60,2,4,240,0,FIXED_CAR,false,0,3,0,1,0,,,5,3,6
61,2,4,243,3,ACCELERATING,false,0,3,0,1,0,,,5,3,6
62,2,4,249,6,ACCELERATING,false,0,3,0,1,0,,,5,3,6
63,2,4,255,6,ACCELERATING,false,0,3,0,1,0,,,5,3,6
64,2,4,261,0,HIT_WALL,false,0,5,0,1,0,,,5,4,5
65,2,4,261,0,FIXED_CAR,false,0,3,0,1,0,,,5,4,5
66,2,4,264,3,ACCELERATING,false,0,3,0,1,0,,,5,4,5
67,2,4,270,6,ACCELERATING,false,0,3,0,2,0,,,5,4,9
68,2,4,276,6,ACCELERATING,false,0,3,0,2,0,,,6,6,21
69,2,4,282,0,HIT_WALL,false,0,5,0,2,0,,,6,6,16
70,2,4,282,0,FIXED_CAR,false,0,3,0,2,0,,,6,6,16
71,2,4,285,3,ACCELERATING,false,0,3,0,2,0,,,6,6,16
72,2,4,291,6,ACCELERATING,false,0,3,1,2,0,,,6,6,20
73,2,4,297,3,HIT_MUD,false,0,4,0,2,0,,,6,6,21
74,2,4,300,3,ACCELERATING,false,0,4,1,2,0,,,6,6,25
75,2,4,303,3,ACCELERATING,false,0,4,1,2,0,,,6,6,25
76,2,4,306,3,ACCELERATING,false,0,4,1,2,0,,,6,6,25
77,2,4,309,3,ACCELERATING,false,0,4,1,2,0,,,6,6,25
78,2,4,312,3,ACCELERATING,false,0,4,2,2,0,,,6,6,29
79,2,4,315,0,HIT_MUD,false,0,5,2,2,0,,,6,6,20
80,2,4,315,0,FIXED_CAR,false,0,3,2,2,0,,,6,6,20
81,2,4,318,3,HIT_MUD,false,0,4,2,2,0,,,6,6,17
82,2,4,321,3,ACCELERATING,false,0,4,2,2,0,,,6,6,17
83,2,4,324,3,ACCELERATING,false,0,4,2,2,0,,,6,6,17
84,2,4,327,0,HIT_MUD,false,0,5,2,3,0,,,6,6,18
85,2,4,327,0,FIXED_CAR,false,0,3,2,3,0,,,6,6,18
86,2,4,330,3,HIT_MUD,false,0,4,2,3,0,,,6,6,15
87,2,4,333,0,HIT_MUD,false,0,5,2,3,0,,,6,6,12
88,2,4,333,0,FIXED_CAR,false,0,3,2,3,0,,,6,6,12
89,2,4,336,3,ACCELERATING,false,0,3,2,3,0,,,6,6,12
90,2,4,342,0,HIT_WALL,false,0,5,2,3,0,,,6,6,7
91,2,4,342,0,FIXED_CAR,false,0,3,2,3,0,,,6,6,7
92,2,4,345,3,ACCELERATING,false,0,3,2,3,0,,,6,6,7
93,2,4,351,6,ACCELERATING,false,0,3,2,3,0,,,6,6,7
94,2,4,357,6,USED_BOOST,true,5,3,1,3,0,,,6,6,11
95,2,4,363,0,HIT_WALL,false,0,5,0,3,0,,,6,6,5
96,2,4,363,0,FIXED_CAR,false,0,3,0,3,0,,,6,6,5
97,2,4,366,3,HIT_MUD,false,0,4,0,3,0,,,6,6,2
98,2,4,369,3,ACCELERATING,false,0,4,0,3,0,,,6,6,2
99,2,4,372,3,ACCELERATING,false,0,4,0,3,0,,,6,6,2
100,2,4,375,3,ACCELERATING,false,0,4,0,3,0,,,6,6,2
101,2,4,378,3,ACCELERATING,false,0,4,0,3,0,,,6,6,2
102,2,4,381,3,ACCELERATING,false,0,4,0,3,0,,,6,6,2
103,2,4,384,3,ACCELERATING,false,0,4,0,3,0,,,6,7,6
104,2,4,387,3,ACCELERATING,false,0,4,0,3,0,,,6,7,6
105,2,4,390,3,ACCELERATING,false,0,4,0,3,0,,,6,7,6
106,2,4,393,3,ACCELERATING,false,0,4,0,3,0,,,6,7,6
107,2,4,396,0,HIT_MUD,false,0,5,0,3,0,,,6,7,3
108,2,4,396,0,FIXED_CAR,false,0,3,0,3,0,,,6,7,3
109,2,4,399,3,ACCELERATING,false,0,3,0,3,0,,,6,7,3
110,2,4,405,6,ACCELERATING,false,0,3,0,3,0,,,6,7,3
111,2,4,411,6,ACCELERATING,false,0,3,0,3,0,,,6,7,3
112,2,4,417,3,HIT_MUD,false,0,4,1,3,0,,,6,7,4
113,2,4,420,3,ACCELERATING,false,0,4,1,3,0,,,6,7,4
114,2,4,423,3,ACCELERATING,false,0,4,1,3,0,,,6,8,8
115,2,4,426,0,HIT_WALL,false,0,5,1,3,0,,,6,8,3
116,2,4,426,0,FIXED_CAR,false,0,3,1,3,0,,,6,8,3
117,2,4,429,3,ACCELERATING,false,0,3,2,3,0,,,6,8,7
118,2,4,435,3,HIT_MUD,false,0,4,2,3,0,,,6,8,4
119,2,4,438,3,ACCELERATING,false,0,4,2,3,0,,,6,8,4
120,2,4,441,3,ACCELERATING,false,0,4,2,3,0,,,6,8,4
121,2,4,444,3,ACCELERATING,false,0,4,2,3,0,,,6,8,4
122,2,4,447,3,ACCELERATING,false,0,4,2,3,0,,,6,9,8
123,2,4,450,3,ACCELERATING,false,0,4,2,3,0,,,6,9,8
124,2,4,453,3,ACCELERATING,false,0,4,2,3,0,,,6,9,8
125,2,4,456,3,ACCELERATING,false,0,4,2,3,0,,,6,9,8
126,2,4,459,3,ACCELERATING,false,0,4,3,3,0,,,6,9,12
127,2,4,462,3,ACCELERATING,false,0,4,3,3,0,,,6,9,12
128,2,4,465,3,ACCELERATING,false,0,4,3,3,0,,,6,9,12
129,2,4,468,3,ACCELERATING,false,0,4,3,3,0,,,6,9,12
130,2,4,471,0,HIT_MUD,false,0,5,3,3,0,,,6,9,6
131,2,4,471,0,FIXED_CAR,false,0,3,3,3,0,,,6,9,6
132,2,4,474,0,HIT_MUD,false,0,5,3,3,0,,,6,9,0
133,2,4,474,0,FIXED_CAR,false,0,3,3,3,0,,,6,9,0
134,2,4,477,3,ACCELERATING,false,0,3,3,3,0,,,6,9,0
135,2,4,483,0,HIT_MUD,false,0,5,3,3,0,,,6,9,-8
136,2,4,483,0,FIXED_CAR,false,0,3,3,3,0,,,6,9,-8
