Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,1,0,4
3,2,4,15,8,ACCELERATING,false,0,0,0,0,0,,,2,0,8
4,2,4,24,3,HIT_MUD,false,0,3,0,0,0,,,2,1,4
5,2,4,30,6,ACCELERATING,false,0,3,0,1,0,,,2,1,8
6,2,4,36,6,ACCELERATING,false,0,3,0,1,0,,,2,1,8
7,2,4,42,6,ACCELERATING,false,0,3,0,1,0,,,2,1,8
8,2,4,48,3,HIT_MUD,false,0,4,0,1,0,,,2,1,5
9,2,4,51,0,HIT_MUD,false,0,5,0,1,0,,,2,1,2
10,2,4,51,0,FIXED_CAR,false,0,3,0,1,0,,,2,1,2
11,2,4,54,3,ACCELERATING,false,0,3,0,1,0,,,2,1,2
12,2,4,60,6,ACCELERATING,false,0,3,0,1,0,,,2,1,2
13,2,4,66,6,ACCELERATING,false,0,3,0,1,0,,,2,1,2
14,2,4,72,6,ACCELERATING,false,0,3,0,1,0,,,2,1,2
15,2,4,78,6,ACCELERATING,false,0,3,0,1,0,,,2,1,2
16,2,4,84,0,HIT_WALL,false,0,5,0,1,0,,,2,1,-3
17,2,4,84,0,FIXED_CAR,false,0,3,0,1,0,,,2,1,-3
18,2,4,87,3,HIT_MUD,false,0,4,0,1,0,,,2,1,-6
19,2,4,90,0,HIT_MUD,false,0,5,0,1,0,,,2,1,-9
20,2,4,90,0,FIXED_CAR,false,0,3,0,1,0,,,2,1,-9
21,2,4,93,3,ACCELERATING,false,0,3,0,1,0,,,2,1,-9
22,2,4,99,6,ACCELERATING,false,0,3,0,1,0,,,2,1,-9
23,2,4,105,6,ACCELERATING,false,0,3,0,1,0,,,2,1,-9
24,2,4,111,6,ACCELERATING,false,0,3,0,1,0,,,2,1,-9
25,2,4,117,0,HIT_WALL,false,0,5,0,1,0,,,2,1,-14
26,2,4,117,0,FIXED_CAR,false,0,3,0,1,0,,,2,1,-14
27,2,4,120,3,ACCELERATING,false,0,3,0,1,0,,,2,1,-14
28,2,4,126,6,ACCELERATING,false,0,3,0,1,0,,,2,1,-14
29,2,4,132,0,HIT_MUD,false,0,5,1,1,0,,,2,1,-16
30,2,4,132,0,FIXED_CAR,false,0,3,1,1,0,,,2,1,-16
31,2,4,135,3,ACCELERATING,false,0,3,1,1,0,,,2,1,-16
32,2,4,141,6,ACCELERATING,false,0,3,1,1,0,,,2,1,-16
33,2,4,147,6,USED_BOOST,true,5,3,0,1,0,,,2,1,-12
34,2,4,153,6,ACCELERATING,true,4,3,0,1,0,,,2,1,-12
35,2,4,159,6,ACCELERATING,true,3,3,0,1,0,,,2,1,-12
36,2,4,165,6,ACCELERATING,true,2,3,0,2,0,,,2,2,-4
37,2,4,171,3,HIT_MUD,false,0,4,0,2,1,,,2,2,-3
38,2,4,174,3,ACCELERATING,false,0,4,0,2,1,,,2,2,-3
39,2,4,177,3,ACCELERATING,false,0,4,0,2,1,,,2,2,-3
40,2,4,180,3,ACCELERATING,false,0,4,0,2,1,,,2,2,-3
41,2,4,183,3,ACCELERATING,false,0,4,0,2,1,,,2,2,-3
42,2,4,186,3,ACCELERATING,false,0,4,0,2,1,,,2,2,-3
43,2,4,189,3,ACCELERATING,false,0,4,0,2,1,,,2,2,-3
44,2,4,192,3,ACCELERATING,false,0,4,0,2,2,,,2,2,1
45,2,4,195,3,ACCELERATING,false,0,4,0,2,2,,,2,2,1
46,2,4,198,3,ACCELERATING,false,0,4,0,2,2,,,2,2,1
47,2,4,201,3,ACCELERATING,false,0,4,0,2,2,,,2,2,1
48,2,4,204,3,ACCELERATING,false,0,4,0,2,2,,,2,2,1
49,2,4,207,3,ACCELERATING,false,0,4,0,2,2,,,2,2,1
50,2,4,210,3,ACCELERATING,false,0,4,0,2,2,,,2,2,1
51,2,4,213,3,ACCELERATING,false,0,4,0,2,2,,,2,2,1
52,2,4,216,3,ACCELERATING,false,0,4,0,2,2,,,2,2,1
53,2,4,219,3,ACCELERATING,false,0,4,0,2,2,,,2,2,1
54,2,4,222,3,ACCELERATING,false,0,4,0,2,2,,,2,2,1
55,2,4,225,3,ACCELERATING,false,0,4,0,2,2,,,2,2,1
56,2,4,228,3,ACCELERATING,false,0,4,0,2,2,,,2,2,1
57,2,4,231,3,ACCELERATING,false,0,4,1,2,2,,,2,2,5
58,2,4,234,0,HIT_MUD,false,0,5,1,2,2,,,2,2,2
59,2,4,234,0,FIXED_CAR,false,0,3,1,2,2,,,2,2,2
