Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,1,1,15,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,1,1,24,3,HIT_WALL,false,0,3,0,1,0,,,2,0,4
5,1,1,30,3,HIT_MUD,false,0,4,0,1,0,,,2,0,1
6,1,1,32,0,HIT_MUD,false,0,5,0,1,0,,,2,0,-5
7,1,1,32,0,FIXED_CAR,false,0,3,0,1,0,,,2,0,-5
8,1,1,35,3,ACCELERATING,false,0,3,0,1,0,,,2,0,-5
9,1,1,41,6,ACCELERATING,false,0,3,0,1,0,,,2,0,-5
10,1,1,47,3,HIT_MUD,false,0,4,0,2,0,,,2,0,-4
11,1,1,50,3,ACCELERATING,false,0,4,0,2,0,,,2,0,-4
12,1,1,53,3,ACCELERATING,false,0,4,0,2,0,,,2,0,-4
13,1,1,56,0,HIT_WALL,false,0,5,0,2,0,,,2,0,-9
14,1,1,56,0,FIXED_CAR,false,0,3,0,2,0,,,2,0,-9
15,1,1,59,3,ACCELERATING,false,0,3,0,3,0,,,2,0,-5
16,1,1,65,6,ACCELERATING,false,0,3,0,3,0,,,3,0,-1
17,1,1,71,6,ACCELERATING,false,0,3,0,3,0,,,3,0,-1
18,1,1,77,6,ACCELERATING,false,0,3,0,3,0,,,4,0,3
19,1,1,83,6,ACCELERATING,false,0,3,0,3,0,,,4,0,3
20,1,1,89,6,ACCELERATING,false,0,3,0,3,0,,,4,0,3
21,1,1,95,6,ACCELERATING,false,0,3,0,3,0,,,4,0,3
22,1,1,101,6,ACCELERATING,false,0,3,0,3,1,,,4,0,7
23,1,1,107,6,ACCELERATING,false,0,3,0,3,1,,,4,0,7
24,1,1,113,6,ACCELERATING,false,0,3,0,3,1,,,4,0,7
25,1,1,119,6,ACCELERATING,false,0,3,0,3,1,,,4,0,7
26,1,1,125,6,ACCELERATING,false,0,3,0,3,1,,,4,0,7
27,1,1,131,6,ACCELERATING,false,0,3,0,3,1,,,4,0,7
28,1,1,137,6,USED_LIZARD,false,0,3,0,3,0,,,4,0,7
29,1,1,143,0,HIT_WALL,false,0,5,0,3,0,,,4,0,-1
30,1,1,143,0,FIXED_CAR,false,0,3,0,3,0,,,4,0,-1
