Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,6,HIT_MUD,false,0,1,0,0,0,,,0,0,-3
4,2,4,23,8,ACCELERATING,false,0,1,0,0,0,,,0,0,-3
5,2,4,32,9,ACCELERATING,false,0,1,0,0,0,,,0,0,-3
6,2,4,41,9,ACCELERATING,false,0,1,0,0,0,,,0,1,1
7,2,4,50,8,HIT_MUD,false,0,2,1,0,0,,,0,0,6
8,2,4,58,6,HIT_MUD,false,0,3,0,0,0,,,0,0,7
9,2,4,64,3,HIT_MUD,false,0,4,0,1,1,,,0,0,12
10,2,4,67,3,ACCELERATING,false,0,4,0,1,1,,,0,0,12
11,2,4,70,0,HIT_MUD,false,0,5,0,1,1,,,0,0,9
12,2,4,70,0,FIXED_CAR,false,0,3,0,1,1,,,0,0,9
13,2,4,73,3,ACCELERATING,false,0,3,0,1,1,,,0,0,9
14,2,4,79,6,ACCELERATING,false,0,3,0,1,1,,,0,0,9
15,2,4,85,6,USED_LIZARD,false,0,3,0,1,0,,,0,0,9
16,2,4,91,3,HIT_MUD,false,0,4,0,1,0,,,0,0,6
17,2,4,94,3,ACCELERATING,false,0,4,0,1,0,,,0,0,6
18,2,4,97,3,ACCELERATING,false,0,4,0,1,0,,,0,0,6
19,2,4,100,3,ACCELERATING,false,0,4,0,1,0,,,0,0,6
20,2,4,103,3,ACCELERATING,false,0,4,0,1,0,,,0,0,6
21,2,4,106,3,ACCELERATING,false,0,4,0,1,0,,,0,0,6
22,2,4,109,3,ACCELERATING,false,0,4,0,1,0,,,0,0,6
23,2,4,112,3,ACCELERATING,false,0,4,0,1,0,,,0,0,6
24,2,4,115,3,ACCELERATING,false,0,4,0,1,1,,,0,0,10
25,2,4,118,3,ACCELERATING,false,0,4,0,1,1,,,0,0,10
26,2,4,121,3,ACCELERATING,false,0,4,0,1,1,,,0,0,10
27,2,4,124,3,ACCELERATING,false,0,4,0,1,1,,,0,0,10
28,2,4,127,3,ACCELERATING,false,0,4,0,1,1,,,0,0,10
29,2,4,130,3,ACCELERATING,false,0,4,0,1,1,,,1,0,14
30,2,4,133,3,ACCELERATING,false,0,4,0,1,1,,,1,0,14
31,2,4,136,3,ACCELERATING,false,0,4,0,1,1,,,1,0,14
32,2,4,139,3,ACCELERATING,false,0,4,0,1,2,,,1,0,18
33,2,4,142,3,ACCELERATING,false,0,4,0,1,2,,,1,0,18
34,2,4,145,3,ACCELERATING,false,0,4,0,1,2,,,1,0,18
35,2,4,148,3,ACCELERATING,false,0,4,0,1,2,,,1,0,18
36,2,4,151,3,ACCELERATING,false,0,4,0,1,2,,,1,0,18
37,2,4,154,3,ACCELERATING,false,0,4,0,1,2,,,1,0,18
38,2,4,157,0,HIT_MUD,false,0,5,0,1,2,,,1,0,15
39,2,4,157,0,FIXED_CAR,false,0,3,0,1,2,,,1,0,15
40,2,4,160,3,ACCELERATING,false,0,3,0,1,2,,,3,0,23
41,2,4,166,6,ACCELERATING,false,0,3,0,1,2,,,3,0,23
42,2,4,172,6,ACCELERATING,false,0,3,0,1,2,,,3,0,23
43,2,4,178,6,USED_LIZARD,false,0,3,0,1,1,,,3,0,23
44,2,4,184,6,USED_LIZARD,false,0,3,0,1,0,,,3,0,23
45,2,4,190,6,ACCELERATING,false,0,3,1,1,0,,,3,0,27
46,2,4,196,6,USED_BOOST,true,5,3,1,1,0,,,3,0,35
47,2,4,202,6,USED_BOOST,true,5,3,0,2,0,,,3,0,43
48,2,4,208,0,HIT_WALL,false,0,5,0,2,0,,,3,0,38
49,2,4,208,0,FIXED_CAR,false,0,3,0,2,0,,,3,0,38
50,2,4,211,3,ACCELERATING,false,0,3,0,2,0,,,3,0,38
51,2,4,217,6,ACCELERATING,false,0,3,1,2,0,,,3,0,42
52,2,4,223,6,USED_BOOST,true,5,3,0,2,0,,,3,0,46
53,2,4,229,0,HIT_WALL,false,0,5,0,2,0,,,3,0,41
54,2,4,229,0,FIXED_CAR,false,0,3,0,2,0,,,3,0,41
55,2,4,232,3,HIT_MUD,false,0,4,0,2,0,,,3,0,38
56,2,4,235,3,ACCELERATING,false,0,4,0,2,0,,,3,0,38
57,2,4,238,0,HIT_MUD,false,0,5,0,2,0,,,3,0,32
58,2,4,238,0,FIXED_CAR,false,0,3,0,2,0,,,3,0,32
59,2,4,241,3,ACCELERATING,false,0,3,0,3,0,,,3,0,36
60,2,4,247,0,HIT_MUD,false,0,5,1,3,0,,,3,0,31
61,2,4,247,0,FIXED_CAR,false,0,3,1,3,0,,,3,0,31
62,2,4,250,3,HIT_MUD,false,0,4,1,3,0,,,3,0,28
63,2,4,253,3,ACCELERATING,false,0,4,1,3,0,,,3,0,28
64,2,4,256,3,ACCELERATING,false,0,4,1,3,0,,,3,0,28
65,2,4,259,3,ACCELERATING,false,0,4,1,3,0,,,3,0,28
66,2,4,262,3,ACCELERATING,false,0,4,1,3,0,,,3,0,28
67,2,4,265,0,HIT_MUD,false,0,5,1,3,0,,,3,0,25
68,2,4,265,0,FIXED_CAR,false,0,3,1,3,0,,,3,0,25
69,2,4,268,3,ACCELERATING,false,0,3,1,3,0,,,3,0,25
70,2,4,274,6,ACCELERATING,false,0,3,1,3,0,,,3,0,25
71,2,4,280,6,USED_BOOST,true,5,3,0,3,0,,,3,0,29
72,2,4,286,6,ACCELERATING,true,4,3,0,3,0,,,3,0,29
73,2,4,292,6,ACCELERATING,true,3,3,0,3,0,,,3,0,29
74,2,4,298,6,ACCELERATING,true,2,3,0,3,0,,,3,0,29
75,2,4,304,0,HIT_WALL,false,0,5,0,3,0,,,3,0,24
76,2,4,304,0,FIXED_CAR,false,0,3,0,3,0,,,3,0,24
77,2,4,307,3,ACCELERATING,false,0,3,0,3,0,,,3,0,24
78,2,4,313,6,ACCELERATING,false,0,3,0,4,0,,,3,0,28
79,2,4,319,6,ACCELERATING,false,0,3,0,4,0,,,3,0,28
80,2,4,325,6,ACCELERATING,false,0,3,0,4,0,,,3,0,28
81,2,4,331,6,ACCELERATING,false,0,3,0,4,0,,,3,0,28
82,2,4,337,3,HIT_MUD,false,0,4,0,4,0,,,3,0,25
83,2,4,340,3,ACCELERATING,false,0,4,0,4,0,,,3,0,25
84,2,4,343,3,ACCELERATING,false,0,4,0,4,0,,,3,1,29
85,2,4,346,3,ACCELERATING,false,0,4,0,4,0,,,3,1,29
86,2,4,349,0,HIT_WALL,false,0,5,0,4,0,,,3,1,24
87,2,4,349,0,FIXED_CAR,false,0,3,0,4,0,,,3,1,24
88,2,4,352,3,ACCELERATING,false,0,3,0,4,0,,,3,1,24
89,2,4,358,6,ACCELERATING,false,0,3,0,4,1,,,3,1,28
90,2,4,364,6,USED_LIZARD,false,0,3,0,4,0,,,3,1,28
91,2,4,370,0,HIT_WALL,false,0,5,0,5,0,,,3,1,24
92,2,4,370,0,FIXED_CAR,false,0,3,0,5,0,,,3,1,24
93,2,4,373,0,HIT_MUD,false,0,5,0,5,0,,,3,1,18
94,2,4,373,0,FIXED_CAR,false,0,3,0,5,0,,,3,1,18
95,2,4,376,0,HIT_MUD,false,0,5,0,5,0,,,3,1,12
96,2,4,376,0,FIXED_CAR,false,0,3,0,5,0,,,3,1,12
97,2,4,379,3,HIT_MUD,false,0,4,0,5,0,,,3,1,9
98,2,4,382,3,ACCELERATING,false,0,4,0,6,0,,,3,1,13
99,2,4,385,3,ACCELERATING,false,0,4,0,6,0,,,3,1,13
100,2,4,388,0,HIT_MUD,false,0,5,0,6,0,,,3,1,10
101,2,4,388,0,FIXED_CAR,false,0,3,0,6,0,,,3,1,10
102,2,4,391,3,HIT_MUD,false,0,4,0,6,0,,,3,1,7
103,2,4,394,0,HIT_MUD,false,0,5,0,6,0,,,4,1,8
104,2,4,394,0,FIXED_CAR,false,0,3,0,6,0,,,4,1,8
105,2,4,397,3,ACCELERATING,false,0,3,0,6,0,,,4,1,8
106,2,4,403,6,ACCELERATING,false,0,3,0,7,0,,,4,1,12
107,2,4,409,6,ACCELERATING,false,0,3,0,7,0,,,4,1,12
108,2,4,415,6,ACCELERATING,false,0,3,0,7,0,,,5,1,16
109,2,4,421,6,ACCELERATING,false,0,3,0,7,0,,,5,1,16
110,2,4,427,6,ACCELERATING,false,0,3,1,7,0,,,5,1,20
111,2,4,433,6,USED_BOOST,true,5,3,0,7,0,,,5,2,28
112,2,4,439,3,HIT_MUD,false,0,4,0,7,0,,,5,2,25
113,2,4,442,0,HIT_MUD,false,0,5,0,7,0,,,5,2,22
114,2,4,442,0,FIXED_CAR,false,0,3,0,7,0,,,5,2,22
115,2,4,445,0,HIT_MUD,false,0,5,0,7,0,,,5,2,16
116,2,4,445,0,FIXED_CAR,false,0,3,0,7,0,,,5,2,16
117,2,4,448,3,ACCELERATING,false,0,3,0,7,0,,,5,3,20
118,2,4,454,6,ACCELERATING,false,0,3,0,7,0,,,5,3,20
119,2,4,460,6,ACCELERATING,false,0,3,0,7,1,,,5,3,24
120,2,4,466,3,HIT_MUD,false,0,4,0,7,0,,,5,3,21
121,2,4,469,3,ACCELERATING,false,0,4,0,8,0,,,5,3,25
122,2,4,472,0,HIT_MUD,false,0,5,0,8,0,,,5,3,22
123,2,4,472,0,FIXED_CAR,false,0,3,0,8,0,,,5,3,22
124,2,4,475,3,HIT_MUD,false,0,4,0,8,0,,,5,3,19
125,2,4,478,3,ACCELERATING,false,0,4,0,9,0,,,5,3,23
126,2,4,481,3,ACCELERATING,false,0,4,0,9,0,,,5,3,23
127,2,4,484,3,ACCELERATING,false,0,4,0,9,0,,,5,3,23
128,2,4,487,3,ACCELERATING,false,0,4,0,9,0,,,5,3,23
129,2,4,490,3,ACCELERATING,false,0,4,0,9,0,,,5,3,23
130,2,4,493,3,ACCELERATING,false,0,4,0,9,0,,,5,3,23
131,2,4,496,3,ACCELERATING,false,0,4,0,9,0,,,5,3,23
132,2,4,499,0,HIT_WALL,false,0,5,0,9,0,,,5,3,13
133,2,4,499,0,FIXED_CAR,false,0,3,0,9,0,,,5,3,13
134,2,4,502,3,HIT_MUD,false,0,4,0,9,0,,,5,3,10
135,2,4,505,3,ACCELERATING,false,0,4,0,9,0,,,5,3,10
136,2,4,508,0,HIT_MUD,false,0,5,0,9,0,,,5,3,7
137,2,4,508,0,FIXED_CAR,false,0,3,0,9,0,,,5,3,7
