Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,1,1,15,8,ACCELERATING,false,0,0,1,0,0,,,0,0,4
4,1,1,30,15,USED_BOOST,true,5,0,0,0,0,,,1,0,12
5,1,1,45,6,HIT_MUD,false,0,3,0,1,0,,,1,0,7
6,1,1,51,6,ACCELERATING,false,0,3,0,1,0,,,1,0,7
7,1,1,57,6,ACCELERATING,false,0,3,0,1,0,,,1,0,7
8,1,1,63,6,ACCELERATING,false,0,3,0,1,1,,,1,0,11
9,1,1,69,6,USED_LIZARD,false,0,3,0,1,0,,,1,0,11
10,1,1,75,3,HIT_MUD,false,0,4,0,1,0,,,1,0,8
11,1,1,78,3,ACCELERATING,false,0,4,0,1,0,,,1,0,8
12,1,1,81,3,ACCELERATING,false,0,4,0,1,0,,,2,0,12
13,1,1,84,3,ACCELERATING,false,0,4,0,1,0,,,2,1,16
14,1,1,87,3,ACCELERATING,false,0,4,0,1,0,,,3,2,24
15,1,1,90,0,HIT_WALL,false,0,5,0,1,0,,,3,3,23
16,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
17,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
18,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
19,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
20,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
21,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
22,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
23,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
24,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
25,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
26,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
27,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
28,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
29,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
30,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
31,1,1,90,0,ACCELERATING,false,0,5,0,1,0,,,3,3,23
