Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,6,HIT_MUD,false,0,1,0,0,0,,,0,0,-3
4,2,4,23,6,HIT_MUD,false,0,2,0,0,0,,,0,0,-6
5,2,4,31,8,ACCELERATING,false,0,2,0,0,0,,,0,0,-6
6,2,4,39,8,ACCELERATING,false,0,2,0,1,0,,,1,0,2
7,2,4,47,6,HIT_MUD,false,0,3,0,1,0,,,1,0,-1
8,2,3,52,6,TURNING_LEFT,false,0,3,0,2,0,,,1,0,3
9,2,3,58,6,ACCELERATING,false,0,3,0,2,0,,,1,0,3
10,2,3,64,6,ACCELERATING,false,0,3,0,2,0,,,1,0,3
11,2,3,70,3,HIT_MUD,false,0,4,0,2,0,,,1,0,0
12,2,3,73,3,ACCELERATING,false,0,4,0,2,0,,,1,0,0
13,2,3,76,3,ACCELERATING,false,0,4,0,2,0,,,1,1,4
14,2,3,79,3,ACCELERATING,false,0,4,1,2,0,,,1,1,8
15,2,3,82,3,ACCELERATING,false,0,4,1,2,0,,,1,1,8
16,2,3,85,3,ACCELERATING,false,0,4,1,2,0,,,1,1,8
17,2,3,88,3,ACCELERATING,false,0,4,1,2,0,,,1,1,8
18,2,3,91,3,ACCELERATING,false,0,4,1,2,0,,,1,1,8
19,2,3,94,3,ACCELERATING,false,0,4,1,2,0,,,1,1,8
20,2,3,97,3,ACCELERATING,false,0,4,1,2,0,,,1,1,8
21,2,3,100,3,ACCELERATING,false,0,4,1,2,0,,,1,1,8
22,2,3,103,3,ACCELERATING,false,0,4,1,2,0,,,1,1,8
23,2,3,106,3,ACCELERATING,false,0,4,1,2,0,,,1,1,8
24,2,3,109,3,ACCELERATING,false,0,4,1,2,0,,,1,1,8
25,2,3,112,3,ACCELERATING,false,0,4,1,2,0,,,2,1,12
26,2,3,115,3,ACCELERATING,false,0,4,1,2,0,,,2,1,12
27,2,3,118,3,ACCELERATING,false,0,4,1,2,0,,,2,1,12
28,2,3,121,0,HIT_MUD,false,0,5,1,2,0,,,2,1,9
29,2,3,121,0,FIXED_CAR,false,0,3,1,2,0,,,2,1,9
30,2,3,124,3,ACCELERATING,false,0,3,1,2,0,,,2,1,9
31,2,3,130,6,ACCELERATING,false,0,3,1,2,0,,,2,1,9
32,2,3,136,6,USED_BOOST,true,5,3,0,2,0,,,2,1,13
33,2,3,142,0,HIT_WALL,false,0,5,0,2,0,,,2,1,8
34,2,3,142,0,FIXED_CAR,false,0,3,0,2,0,,,2,1,8
35,2,3,145,3,ACCELERATING,false,0,3,0,2,0,,,2,1,8
36,2,3,151,6,ACCELERATING,false,0,3,1,2,0,,,2,1,12
37,2,3,157,6,USED_BOOST,true,5,3,0,2,1,,,2,1,20
38,2,3,163,6,ACCELERATING,true,4,3,0,3,1,,,2,1,24
39,2,3,169,6,ACCELERATING,true,3,3,0,3,1,,,2,1,24
40,2,3,175,6,USED_LIZARD,true,2,3,0,3,0,,,2,1,24
41,2,3,181,0,HIT_MUD,false,0,5,0,3,0,,,2,1,18
42,2,3,181,0,FIXED_CAR,false,0,3,0,3,0,,,2,1,18
43,2,3,184,3,ACCELERATING,false,0,3,0,3,0,,,2,1,18
44,2,3,190,0,HIT_MUD,false,0,5,0,3,0,,,2,1,12
45,2,3,190,0,FIXED_CAR,false,0,3,0,3,0,,,2,1,12
46,2,3,193,3,ACCELERATING,false,0,3,0,3,0,,,2,1,12
47,2,3,199,6,ACCELERATING,false,0,3,0,3,0,,,2,1,12
48,2,3,205,6,ACCELERATING,false,0,3,0,3,0,,,2,1,12
49,2,3,211,6,ACCELERATING,false,0,3,0,4,0,,,2,1,16
50,2,3,217,6,ACCELERATING,false,0,3,0,4,0,,,2,1,16
51,2,3,223,3,HIT_MUD,false,0,4,0,4,0,,,2,1,13
52,2,3,226,3,ACCELERATING,false,0,4,0,4,0,,,2,1,13
53,2,3,229,3,ACCELERATING,false,0,4,0,4,0,,,2,1,13
54,2,3,232,0,HIT_MUD,false,0,5,0,4,0,,,2,1,10
55,2,3,232,0,FIXED_CAR,false,0,3,0,4,0,,,2,1,10
56,2,3,235,3,ACCELERATING,false,0,3,0,4,0,,,2,1,10
57,2,3,241,6,ACCELERATING,false,0,3,0,4,0,,,2,1,10
58,2,3,247,3,HIT_MUD,false,0,4,0,4,0,,,2,1,7
59,2,3,250,3,ACCELERATING,false,0,4,1,4,0,,,2,1,11
60,2,3,253,3,ACCELERATING,false,0,4,1,4,0,,,2,1,11
61,2,3,256,0,HIT_MUD,false,0,5,1,4,0,,,2,1,8
62,2,3,256,0,FIXED_CAR,false,0,3,1,4,0,,,2,1,8
63,2,3,259,0,HIT_WALL,false,0,5,1,4,0,,,2,1,3
64,2,3,259,0,FIXED_CAR,false,0,3,1,4,0,,,2,1,3
65,2,3,262,3,ACCELERATING,false,0,3,1,4,0,,,2,1,3
66,2,3,268,6,ACCELERATING,false,0,3,1,4,0,,,2,1,3
67,2,3,274,6,USED_BOOST,true,5,3,0,4,0,,,2,1,7
68,2,3,280,6,ACCELERATING,true,4,3,0,4,0,,,2,1,7
69,2,3,286,6,ACCELERATING,true,3,3,0,4,0,,,2,1,7
70,2,3,292,6,ACCELERATING,true,2,3,0,4,0,,,2,1,7
71,2,3,298,6,ACCELERATING,true,1,3,0,4,0,,,2,1,7
72,2,3,304,6,ACCELERATING,false,0,3,0,4,0,,,2,1,7
73,2,3,310,6,ACCELERATING,false,0,3,0,4,0,,,2,1,7
74,2,3,316,6,ACCELERATING,false,0,3,0,4,0,,,2,1,7
75,2,3,322,6,ACCELERATING,false,0,3,0,4,0,,,3,1,11
76,2,3,328,6,ACCELERATING,false,0,3,1,4,0,,,3,1,15
77,2,3,334,0,HIT_MUD,false,0,5,0,4,0,,,3,1,13
78,2,3,334,0,FIXED_CAR,false,0,3,0,4,0,,,3,1,13
79,2,3,337,3,ACCELERATING,false,0,3,0,4,0,,,3,1,13
80,2,3,343,0,HIT_WALL,false,0,5,0,4,0,,,4,1,12
81,2,3,343,0,FIXED_CAR,false,0,3,0,4,0,,,4,1,12
82,2,3,346,3,ACCELERATING,false,0,3,0,4,0,,,4,1,12
83,2,3,352,6,ACCELERATING,false,0,3,0,5,0,,,4,1,16
84,2,3,358,6,ACCELERATING,false,0,3,0,5,0,,,4,1,16
85,2,3,364,6,ACCELERATING,false,0,3,0,5,0,,,5,1,20
86,2,3,370,6,ACCELERATING,false,0,3,0,5,0,,,5,1,20
87,2,3,376,6,ACCELERATING,false,0,3,0,5,0,,,5,1,20
88,2,3,382,0,HIT_WALL,false,0,5,0,5,0,,,5,1,9
89,2,3,382,0,FIXED_CAR,false,0,3,0,5,0,,,5,1,9
90,2,3,385,3,ACCELERATING,false,0,3,0,5,0,,,5,1,9
91,2,3,391,3,HIT_MUD,false,0,4,0,5,0,,,5,1,6
92,2,3,394,3,ACCELERATING,false,0,4,0,5,0,,,5,1,6
93,2,3,397,3,ACCELERATING,false,0,4,0,6,0,,,5,1,10
94,2,3,400,3,ACCELERATING,false,0,4,0,6,0,,,5,1,10
95,2,3,403,3,ACCELERATING,false,0,4,0,6,0,,,5,1,10
96,2,3,406,3,ACCELERATING,false,0,4,0,6,0,,,5,1,10
97,2,3,409,3,ACCELERATING,false,0,4,0,6,0,,,5,1,10
98,2,3,412,0,HIT_MUD,false,0,5,0,6,0,,,5,1,7
99,2,3,412,0,FIXED_CAR,false,0,3,0,6,0,,,5,1,7
100,2,3,415,3,ACCELERATING,false,0,3,0,6,0,,,5,1,7
101,2,3,421,3,HIT_MUD,false,0,4,0,6,0,,,5,1,4
102,2,3,424,3,ACCELERATING,false,0,4,0,6,0,,,5,1,4
103,2,3,427,3,ACCELERATING,false,0,4,0,6,0,,,6,1,8
104,2,3,430,3,ACCELERATING,false,0,4,0,6,0,,,6,1,8
105,2,3,433,3,ACCELERATING,false,0,4,0,6,0,,,6,1,8
106,2,3,436,3,ACCELERATING,false,0,4,0,6,0,,,6,1,8
107,2,3,439,0,HIT_MUD,false,0,5,0,6,0,,,6,1,5
108,2,3,439,0,FIXED_CAR,false,0,3,0,6,0,,,6,1,5
109,2,3,442,3,ACCELERATING,false,0,3,0,6,0,,,6,1,5
110,2,3,448,6,ACCELERATING,false,0,3,0,6,0,,,6,1,5
111,2,3,454,6,ACCELERATING,false,0,3,0,6,0,,,6,1,5
112,2,3,460,0,HIT_WALL,false,0,5,0,6,0,,,6,1,0
113,2,3,460,0,FIXED_CAR,false,0,3,0,6,0,,,6,1,0
114,2,3,463,3,ACCELERATING,false,0,3,0,6,0,,,6,1,0
115,2,3,469,6,ACCELERATING,false,0,3,0,6,0,,,6,2,4
116,2,3,475,6,ACCELERATING,false,0,3,0,6,0,,,6,2,4
117,2,3,481,6,ACCELERATING,false,0,3,0,6,0,,,6,2,4
118,2,3,487,0,HIT_MUD,false,0,5,0,6,0,,,6,2,-2
119,2,3,487,0,FIXED_CAR,false,0,3,0,6,0,,,6,2,-2
120,2,3,490,3,ACCELERATING,false,0,3,0,6,0,,,6,2,-2
121,2,3,496,6,ACCELERATING,false,0,3,0,6,0,,,6,2,-2
122,2,3,502,6,ACCELERATING,false,0,3,0,6,0,,,6,2,-2
123,2,3,508,6,ACCELERATING,false,0,3,0,6,0,,,6,2,-2
124,2,3,514,6,ACCELERATING,false,0,3,0,6,0,,,6,2,-2
125,2,3,520,6,ACCELERATING,false,0,3,0,7,0,,,7,2,6
126,2,3,526,6,ACCELERATING,false,0,3,0,8,0,,,7,2,10
127,2,3,532,6,ACCELERATING,false,0,3,0,8,1,,,7,2,14
128,2,3,538,6,ACCELERATING,false,0,3,0,8,1,,,7,2,14
129,2,3,544,6,ACCELERATING,false,0,3,0,8,1,,,7,2,14
130,2,3,550,6,ACCELERATING,false,0,3,0,8,1,,,7,2,14
131,2,3,556,6,ACCELERATING,false,0,3,0,8,1,,,7,3,18
132,2,3,562,6,ACCELERATING,false,0,3,0,8,1,,,7,3,18
133,2,3,568,6,ACCELERATING,false,0,3,0,8,1,,,7,3,18
134,2,3,574,6,USED_LIZARD,false,0,3,0,8,0,,,7,3,18
135,2,3,580,6,ACCELERATING,false,0,3,0,8,0,,,7,3,18
136,2,3,586,6,ACCELERATING,false,0,3,0,8,0,,,7,4,22
137,2,3,592,6,ACCELERATING,false,0,3,0,8,0,,,7,4,22
