Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,6,5,NOTHING,false,0,0,0,0,0,,,0,0,0
3,1,1,11,5,NOTHING,false,0,0,0,0,0,,,0,0,0
4,1,1,16,5,NOTHING,false,0,0,1,1,0,,,0,0,8
5,1,1,21,5,NOTHING,false,0,0,1,1,1,,,0,0,12
6,1,1,26,5,NOTHING,false,0,0,1,1,1,,,1,1,20
7,1,1,31,5,NOTHING,false,0,0,1,1,1,,,1,1,20
8,1,1,36,5,NOTHING,false,0,0,1,1,2,,,2,1,28
9,1,1,41,3,HIT_MUD,false,0,1,1,1,2,,,2,1,25
10,1,1,44,3,NOTHING,false,0,1,1,1,2,,,2,1,25
11,1,1,47,3,HIT_MUD,false,0,2,2,1,2,,,2,1,26
12,1,1,50,3,NOTHING,false,0,2,2,1,2,,,2,1,26
13,1,1,53,3,NOTHING,false,0,2,2,1,2,,,2,1,26
14,1,1,56,3,NOTHING,false,0,2,2,1,2,,,2,1,26
15,1,1,59,3,NOTHING,false,0,2,2,1,2,,,2,1,26
16,1,1,62,3,NOTHING,false,0,2,2,1,2,,,2,1,26
17,1,1,65,3,NOTHING,false,0,2,2,1,2,,,2,1,26
18,1,1,68,3,HIT_MUD,false,0,3,2,1,2,,,2,1,23
19,1,1,71,3,NOTHING,false,0,3,2,1,2,,,2,1,23
20,1,1,74,3,NOTHING,false,0,3,2,1,2,,,2,1,23
21,1,1,77,3,NOTHING,false,0,3,2,1,2,,,2,1,23
22,1,1,80,3,NOTHING,false,0,3,2,1,2,,,2,1,23
23,1,1,83,3,NOTHING,false,0,3,2,1,2,,,2,1,23
24,1,1,86,3,NOTHING,false,0,3,2,1,2,,,2,1,23
25,1,1,89,3,NOTHING,false,0,3,2,1,2,,,2,1,23
26,1,1,92,3,NOTHING,false,0,3,2,1,2,,,2,1,23
27,1,1,95,3,NOTHING,false,0,3,2,1,2,,,2,1,23
28,1,1,98,3,NOTHING,false,0,3,2,1,2,,,2,1,23
29,1,1,101,3,NOTHING,false,0,3,2,1,2,,,2,1,23
30,1,1,104,3,NOTHING,false,0,3,2,1,2,,,2,1,23
31,1,1,107,3,NOTHING,false,0,3,2,1,2,,,2,1,23
32,1,1,110,3,NOTHING,false,0,3,2,1,2,,,2,1,23
33,1,1,113,3,NOTHING,false,0,3,2,1,3,,,2,1,27
34,1,1,116,3,NOTHING,false,0,3,2,1,3,,,2,1,27
35,1,1,119,3,NOTHING,false,0,3,2,1,3,,,2,1,27
36,1,1,122,3,HIT_MUD,false,0,4,2,1,3,,,2,1,24
37,1,1,125,3,NOTHING,false,0,4,2,1,3,,,2,1,24
38,1,1,128,3,NOTHING,false,0,4,2,1,3,,,2,1,24
39,1,1,131,3,NOTHING,false,0,4,2,1,3,,,2,1,24
40,1,1,134,3,NOTHING,false,0,4,2,1,3,,,2,1,24
41,1,1,137,3,NOTHING,false,0,4,3,1,3,,,2,1,28
42,1,1,140,3,NOTHING,false,0,4,3,1,3,,,2,1,28
43,1,1,143,0,HIT_MUD,false,0,5,3,1,3,,,2,1,25
44,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
45,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
46,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
47,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
48,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
49,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
50,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
51,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
52,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
53,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
54,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
55,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
56,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
57,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
58,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
59,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
60,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
61,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
62,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
63,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
64,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
65,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
66,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
67,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
68,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
69,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
70,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
71,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
72,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
73,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
74,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
75,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
76,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
77,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
78,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
79,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
80,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
81,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
82,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
83,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
84,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
85,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
86,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
87,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
88,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
89,1,1,143,0,NOTHING,false,0,5,3,1,3,,,2,1,25
