Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,6,5,NOTHING,false,0,0,0,0,0,,,0,0,0
3,1,1,11,5,NOTHING,false,0,0,0,0,0,,,0,0,0
4,1,1,16,5,NOTHING,false,0,0,0,0,0,,,0,0,0
5,1,1,21,5,NOTHING,false,0,0,0,0,0,,,0,0,0
6,1,1,26,5,NOTHING,false,0,0,0,0,0,,,0,0,0
7,1,1,31,5,NOTHING,false,0,0,0,0,0,,,0,0,0
8,1,1,36,5,NOTHING,false,0,0,0,0,0,,,0,0,0
9,1,1,41,5,NOTHING,false,0,0,0,0,0,,,0,0,0
10,1,1,46,3,HIT_MUD,false,0,1,0,0,0,,,0,0,-3
11,1,1,49,3,HIT_WALL,false,0,3,0,0,0,,,0,0,-8
12,1,1,52,3,NOTHING,false,0,3,0,0,0,,,0,0,-8
13,1,1,55,0,HIT_WALL,false,0,5,0,0,0,,,0,0,-13
14,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
15,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
16,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
17,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
18,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
19,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
20,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
21,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
22,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
23,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
24,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
25,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
26,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
27,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
28,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
29,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
30,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
31,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
32,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
33,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
34,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
35,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
36,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
37,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
38,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
39,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
40,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
41,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
42,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
43,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
44,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
45,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
46,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
47,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
48,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
49,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
50,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
51,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
52,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
53,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
54,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
55,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
56,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
57,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
58,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
59,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
60,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
61,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
62,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
63,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
64,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
65,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
66,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
67,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
68,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
69,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
70,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
71,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
72,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
73,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
74,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
75,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
76,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
77,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
78,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
79,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
80,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
81,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
82,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
83,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
84,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
85,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
86,1,1,55,0,NOTHING,false,0,5,0,0,0,,,0,0,-13
