Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,1,1,15,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,1,1,24,9,ACCELERATING,false,0,0,0,0,0,,,0,0,0
5,1,1,33,9,ACCELERATING,false,0,0,0,0,0,,,1,0,4
6,1,1,42,6,HIT_MUD,false,0,2,0,0,1,,,1,0,2
7,1,1,48,6,USED_LIZARD,false,0,2,0,0,0,,,1,0,2
8,1,1,56,8,ACCELERATING,false,0,2,0,0,0,,,1,0,2
9,1,1,64,8,ACCELERATING,false,0,2,2,0,0,,,1,0,10
10,1,1,72,8,ACCELERATING,false,0,2,2,0,0,,,1,0,10
11,1,1,80,8,ACCELERATING,false,0,2,2,1,0,,,1,0,14
12,1,1,88,8,ACCELERATING,false,0,2,3,1,0,,,1,0,18
13,1,1,96,3,HIT_MUD,false,0,4,2,1,0,,,1,0,16
14,1,1,99,3,USED_BOOST,true,5,4,1,1,0,,,1,0,20
15,1,1,102,0,HIT_WALL,false,0,5,0,1,0,,,1,0,19
16,1,1,102,0,FIXED_CAR,false,0,3,0,1,0,,,1,0,19
17,1,1,105,3,ACCELERATING,false,0,3,0,1,0,,,1,0,19
18,1,1,111,6,ACCELERATING,false,0,3,0,1,0,,,1,0,19
19,1,1,117,6,ACCELERATING,false,0,3,0,1,0,,,1,0,19
20,1,1,123,6,ACCELERATING,false,0,3,0,1,0,,,1,0,19
21,1,1,129,6,ACCELERATING,false,0,3,0,1,0,,,1,0,19
22,1,1,135,6,ACCELERATING,false,0,3,0,1,0,,,1,0,19
23,1,1,141,6,ACCELERATING,false,0,3,0,1,0,,,1,0,19
24,1,1,147,6,ACCELERATING,false,0,3,0,1,0,,,1,0,19
25,1,1,153,6,ACCELERATING,false,0,3,0,1,0,,,1,0,19
26,1,1,159,6,ACCELERATING,false,0,3,0,1,0,,,1,0,19
27,1,1,165,6,ACCELERATING,false,0,3,0,1,0,,,1,0,19
28,1,1,171,6,ACCELERATING,false,0,3,0,1,0,,,1,0,19
29,1,1,177,3,HIT_MUD,false,0,4,0,1,0,,,1,0,16
30,1,1,180,0,HIT_WALL,false,0,5,0,1,0,,,1,0,11
31,1,1,180,0,FIXED_CAR,false,0,3,0,1,0,,,1,0,11
