Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,6,HIT_MUD,false,0,1,0,0,0,,,0,0,-3
4,2,4,23,8,ACCELERATING,false,0,1,0,0,1,,,0,0,1
5,2,4,32,9,ACCELERATING,false,0,1,0,0,1,,,0,0,1
6,2,4,41,9,ACCELERATING,false,0,1,0,0,1,,,0,0,1
7,2,4,50,9,USED_LIZARD,false,0,1,0,0,0,,,0,0,1
8,2,4,59,9,ACCELERATING,false,0,1,1,0,0,,,0,0,5
9,2,4,68,9,USED_BOOST,true,5,1,0,1,0,,,0,0,13
10,2,4,77,8,HIT_MUD,false,0,2,0,0,0,,,0,1,18
11,2,4,85,6,HIT_MUD,false,0,3,0,0,0,,,0,1,15
12,2,4,91,6,ACCELERATING,false,0,3,0,0,0,,,0,1,15
13,2,4,97,3,HIT_MUD,false,0,4,0,0,0,,,0,1,12
14,2,4,100,0,HIT_MUD,false,0,5,0,0,0,,,0,1,9
15,2,4,100,0,FIXED_CAR,false,0,3,0,0,0,,,0,1,9
16,2,4,103,3,ACCELERATING,false,0,3,0,0,0,,,0,1,9
17,2,4,109,6,ACCELERATING,false,0,3,0,0,0,,,0,1,9
18,2,4,115,6,ACCELERATING,false,0,3,0,0,0,,,0,1,9
19,2,4,121,6,ACCELERATING,false,0,3,0,0,0,,,0,1,9
20,2,4,127,0,HIT_WALL,false,0,5,0,0,0,,,0,2,8
21,2,4,127,0,FIXED_CAR,false,0,3,0,0,0,,,0,2,8
22,2,4,130,3,ACCELERATING,false,0,3,0,0,0,,,0,2,8
23,2,4,136,6,ACCELERATING,false,0,3,0,0,1,,,0,2,12
24,2,4,142,0,HIT_WALL,false,0,5,0,0,1,,,0,2,7
25,2,4,142,0,FIXED_CAR,false,0,3,0,0,1,,,0,2,7
26,2,4,145,3,ACCELERATING,false,0,3,0,0,1,,,0,2,7
27,2,4,151,3,HIT_MUD,false,0,4,0,0,1,,,0,2,4
28,2,4,154,3,ACCELERATING,false,0,4,0,0,1,,,0,2,4
29,2,4,157,0,HIT_MUD,false,0,5,0,0,1,,,0,2,1
30,2,4,157,0,FIXED_CAR,false,0,3,0,0,1,,,0,2,1
31,2,4,160,3,ACCELERATING,false,0,3,0,0,1,,,0,2,1
32,2,4,166,6,ACCELERATING,false,0,3,0,0,1,,,0,2,1
33,2,4,172,6,ACCELERATING,false,0,3,0,0,1,,,0,2,1
34,2,4,178,6,ACCELERATING,false,0,3,0,0,1,,,0,2,1
35,2,4,184,6,USED_LIZARD,false,0,3,0,0,0,,,0,2,1
36,2,4,190,3,HIT_MUD,false,0,4,0,0,0,,,0,2,-2
37,2,4,193,3,ACCELERATING,false,0,4,0,0,0,,,0,2,-2
38,2,4,196,3,ACCELERATING,false,0,4,0,0,0,,,0,2,-2
39,2,4,199,3,ACCELERATING,false,0,4,0,0,0,,,0,2,-2
40,2,4,202,3,ACCELERATING,false,0,4,0,0,0,,,0,2,-2
41,2,4,205,3,ACCELERATING,false,0,4,0,0,0,,,0,2,-2
42,2,4,208,0,HIT_WALL,false,0,5,0,0,0,,,0,2,-7
43,2,4,208,0,FIXED_CAR,false,0,3,0,0,0,,,0,2,-7
44,2,4,211,3,ACCELERATING,false,0,3,0,0,0,,,0,2,-7
45,2,4,217,6,ACCELERATING,false,0,3,0,0,0,,,0,2,-7
46,2,4,223,6,ACCELERATING,false,0,3,0,0,0,,,0,2,-7
47,2,4,229,6,ACCELERATING,false,0,3,0,0,0,,,0,3,-3
48,2,4,235,6,ACCELERATING,false,0,3,0,0,0,,,0,3,-3
49,2,4,241,6,ACCELERATING,false,0,3,0,0,0,,,0,3,-3
50,2,4,247,6,ACCELERATING,false,0,3,0,0,0,,,0,3,-3
51,2,4,253,6,ACCELERATING,false,0,3,0,0,1,,,0,3,1
52,2,4,259,6,USED_LIZARD,false,0,3,0,0,0,,,0,3,1
53,2,4,265,6,ACCELERATING,false,0,3,0,0,0,,,0,3,1
54,2,4,271,6,ACCELERATING,false,0,3,0,0,0,,,0,3,1
55,2,4,277,6,ACCELERATING,false,0,3,0,0,0,,,0,3,1
56,2,4,283,6,ACCELERATING,false,0,3,0,0,0,,,0,3,1
57,2,4,289,6,ACCELERATING,false,0,3,0,0,0,,,0,3,1
58,2,4,295,6,ACCELERATING,false,0,3,0,0,0,,,0,3,1
59,2,4,301,3,HIT_MUD,false,0,4,0,0,0,,,0,3,-2
60,2,4,304,0,HIT_WALL,false,0,5,0,0,0,,,0,3,-10
61,2,4,304,0,FIXED_CAR,false,0,3,0,0,0,,,0,3,-10
62,2,4,307,3,ACCELERATING,false,0,3,0,0,0,,,0,3,-10
63,2,4,313,3,HIT_MUD,false,0,4,0,0,0,,,0,3,-13
64,2,4,316,3,ACCELERATING,false,0,4,0,0,0,,,0,3,-13
65,2,4,319,3,ACCELERATING,false,0,4,0,0,0,,,0,3,-13
66,2,4,322,3,ACCELERATING,false,0,4,0,0,0,,,0,3,-13
67,2,4,325,3,ACCELERATING,false,0,4,0,0,0,,,0,3,-13
68,2,4,328,3,ACCELERATING,false,0,4,0,1,0,,,0,3,-9
69,2,4,331,3,ACCELERATING,false,0,4,0,1,0,,,0,3,-9
70,2,4,334,3,ACCELERATING,false,0,4,0,1,0,,,0,3,-9
71,2,4,337,3,ACCELERATING,false,0,4,0,1,0,,,0,3,-9
72,2,4,340,3,ACCELERATING,false,0,4,0,1,0,,,1,3,-5
73,2,4,343,3,ACCELERATING,false,0,4,0,1,0,,,1,3,-5
74,2,4,346,3,ACCELERATING,false,0,4,0,1,0,,,1,3,-5
75,2,4,349,3,ACCELERATING,false,0,4,0,1,0,,,1,3,-5
76,2,4,352,3,ACCELERATING,false,0,4,0,1,0,,,1,3,-5
77,2,4,355,0,HIT_MUD,false,0,5,0,1,0,,,1,3,-8
78,2,4,355,0,FIXED_CAR,false,0,3,0,1,0,,,1,3,-8
79,2,4,358,3,ACCELERATING,false,0,3,0,1,0,,,1,3,-8
80,2,4,364,3,HIT_MUD,false,0,4,0,1,0,,,1,3,-11
81,2,4,367,3,ACCELERATING,false,0,4,1,1,0,,,1,3,-7
82,2,4,370,0,HIT_MUD,false,0,5,1,1,0,,,1,3,-10
83,2,4,370,0,FIXED_CAR,false,0,3,1,1,0,,,1,3,-10
84,2,4,373,3,ACCELERATING,false,0,3,1,1,0,,,1,3,-10
85,2,4,379,3,HIT_MUD,false,0,4,1,1,0,,,1,4,-9
86,2,4,382,3,ACCELERATING,false,0,4,1,1,0,,,1,5,-5
87,2,4,385,3,ACCELERATING,false,0,4,1,1,0,,,1,5,-5
88,2,4,388,3,ACCELERATING,false,0,4,1,1,0,,,1,5,-5
89,2,4,391,3,ACCELERATING,false,0,4,1,2,0,,,1,5,-1
90,2,4,394,3,ACCELERATING,false,0,4,1,2,0,,,1,5,-1
91,2,4,397,3,ACCELERATING,false,0,4,1,2,0,,,1,5,-1
92,2,4,400,3,ACCELERATING,false,0,4,1,2,0,,,1,5,-1
93,2,4,403,3,ACCELERATING,false,0,4,1,2,0,,,1,5,-1
94,2,4,406,3,ACCELERATING,false,0,4,1,2,0,,,1,5,-1
95,2,4,409,3,ACCELERATING,false,0,4,1,2,0,,,1,5,-1
96,2,4,412,0,HIT_MUD,false,0,5,1,2,0,,,1,5,-4
97,2,4,412,0,FIXED_CAR,false,0,3,1,2,0,,,1,5,-4
98,2,4,415,3,ACCELERATING,false,0,3,1,2,0,,,1,5,-4
99,2,4,421,6,ACCELERATING,false,0,3,1,2,0,,,1,5,-4
100,2,4,427,3,HIT_MUD,false,0,4,0,2,0,,,1,5,-3
101,2,4,430,3,ACCELERATING,false,0,4,0,2,0,,,1,5,-3
102,2,4,433,3,ACCELERATING,false,0,4,0,2,0,,,1,5,-3
103,2,4,436,3,ACCELERATING,false,0,4,0,2,0,,,1,5,-3
104,2,4,439,3,ACCELERATING,false,0,4,0,2,0,,,1,5,-3
105,2,4,442,3,ACCELERATING,false,0,4,0,2,0,,,1,5,-3
106,2,4,445,3,ACCELERATING,false,0,4,0,2,0,,,1,5,-3
107,2,4,448,3,ACCELERATING,false,0,4,0,2,0,,,1,5,-3
108,2,4,451,0,HIT_MUD,false,0,5,0,2,0,,,1,5,-6
109,2,4,451,0,FIXED_CAR,false,0,3,0,2,0,,,1,5,-6
110,2,4,454,3,ACCELERATING,false,0,3,0,2,0,,,1,5,-6
111,2,4,460,6,ACCELERATING,false,0,3,0,2,1,,,1,5,-2
112,2,4,466,0,HIT_WALL,false,0,5,0,2,2,,,1,5,-3
113,2,4,466,0,FIXED_CAR,false,0,3,0,2,2,,,1,5,-3
114,2,4,469,3,ACCELERATING,false,0,3,0,2,2,,,1,5,-3
115,2,4,475,6,ACCELERATING,false,0,3,0,2,2,,,1,5,-3
116,2,4,481,6,USED_LIZARD,false,0,3,0,2,1,,,1,5,-3
117,2,4,487,6,USED_LIZARD,false,0,3,0,2,0,,,1,5,-3
118,2,4,493,6,ACCELERATING,false,0,3,0,2,0,,,1,5,-3
119,2,4,499,0,HIT_MUD,false,0,5,0,2,0,,,1,5,-12
120,2,4,499,0,FIXED_CAR,false,0,3,0,2,0,,,1,5,-12
121,2,4,502,3,ACCELERATING,false,0,3,0,2,0,,,1,5,-12
122,2,4,508,0,HIT_WALL,false,0,5,0,2,0,,,1,5,-20
123,2,4,508,0,FIXED_CAR,false,0,3,0,2,0,,,1,5,-20
124,2,4,511,3,HIT_MUD,false,0,4,0,2,0,,,1,5,-23
125,2,4,514,3,ACCELERATING,false,0,4,0,2,0,,,1,5,-23
126,2,4,517,0,HIT_WALL,false,0,5,0,2,0,,,1,5,-28
127,2,4,517,0,FIXED_CAR,false,0,3,0,2,0,,,1,5,-28
128,2,4,520,3,ACCELERATING,false,0,3,0,2,0,,,1,5,-28
129,2,4,526,6,ACCELERATING,false,0,3,0,2,0,,,1,5,-28
130,2,4,532,6,ACCELERATING,false,0,3,0,2,0,,,2,5,-24
131,2,4,538,6,ACCELERATING,false,0,3,0,2,0,,,2,5,-24
132,2,4,544,3,HIT_MUD,false,0,4,0,2,0,,,2,5,-27
133,2,4,547,3,ACCELERATING,false,0,4,0,2,0,,,2,5,-27
134,2,4,550,3,ACCELERATING,false,0,4,0,2,0,,,2,5,-27
135,2,4,553,3,ACCELERATING,false,0,4,0,2,0,,,3,5,-23
