Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,1,4
3,2,4,15,8,ACCELERATING,false,0,0,0,0,0,,,0,1,4
4,2,4,24,9,ACCELERATING,false,0,0,1,0,1,,,0,1,12
5,2,4,33,9,USED_LIZARD,false,0,0,1,0,0,,,1,1,16
6,2,4,48,15,USED_BOOST,true,5,0,0,0,1,,,1,2,28
7,2,4,63,9,HIT_MUD,false,0,1,0,0,1,,,1,3,29
8,2,4,72,8,HIT_MUD,false,0,2,0,0,0,,,1,3,26
9,2,4,79,3,HIT_MUD,false,0,4,0,0,0,,,1,3,20
10,2,4,82,3,ACCELERATING,false,0,4,0,0,0,,,1,3,20
11,2,4,85,3,ACCELERATING,false,0,4,0,0,0,,,1,3,20
12,2,4,88,3,ACCELERATING,false,0,4,0,0,0,,,1,3,20
13,2,4,91,3,ACCELERATING,false,0,4,0,0,0,,,1,3,20
14,2,4,94,3,ACCELERATING,false,0,4,0,0,0,,,1,3,20
15,2,4,97,3,ACCELERATING,false,0,4,0,0,0,,,1,3,20
16,2,4,100,3,ACCELERATING,false,0,4,0,0,0,,,1,3,20
17,2,4,103,3,ACCELERATING,false,0,4,0,0,0,,,1,3,20
18,2,4,106,3,ACCELERATING,false,0,4,0,0,0,,,1,3,20
19,2,4,109,3,ACCELERATING,false,0,4,0,0,0,,,1,3,20
20,2,4,112,3,ACCELERATING,false,0,4,1,0,0,,,1,3,24
21,2,4,115,3,ACCELERATING,false,0,4,1,0,0,,,1,3,24
22,2,4,118,3,ACCELERATING,false,0,4,1,0,0,,,1,3,24
23,2,4,121,0,HIT_MUD,false,0,5,1,0,0,,,1,3,21
24,2,4,121,0,FIXED_CAR,false,0,3,1,0,0,,,1,3,21
25,2,4,124,3,ACCELERATING,false,0,3,1,0,0,,,1,3,21
26,2,4,130,6,ACCELERATING,false,0,3,1,0,0,,,1,3,21
27,2,4,136,6,USED_BOOST,true,5,3,0,0,0,,,1,3,25
