Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,1,1,15,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,1,1,24,3,HIT_MUD,false,0,3,0,0,1,,,0,0,-5
5,1,1,27,3,USED_LIZARD,false,0,3,0,0,0,,,0,0,-5
6,1,1,33,3,HIT_MUD,false,0,4,0,0,0,,,0,0,-8
7,1,1,36,0,HIT_MUD,false,0,5,0,0,0,,,0,0,-11
8,1,1,36,0,FIXED_CAR,false,0,3,0,0,0,,,0,0,-11
9,1,1,39,3,ACCELERATING,false,0,3,0,0,0,,,0,0,-11
10,1,1,45,0,HIT_MUD,false,0,5,0,0,0,,,0,0,-17
11,1,1,45,0,FIXED_CAR,false,0,3,0,0,0,,,0,0,-17
12,1,1,48,3,ACCELERATING,false,0,3,0,0,0,,,0,0,-17
13,1,1,54,0,HIT_WALL,false,0,5,1,0,0,,,0,0,-18
14,1,1,54,0,FIXED_CAR,false,0,3,1,0,0,,,0,0,-18
15,1,1,57,3,ACCELERATING,false,0,3,1,0,0,,,0,0,-18
16,1,1,63,6,USED_BOOST,true,5,3,0,0,1,,,0,0,-10
17,1,1,69,6,USED_LIZARD,true,4,3,0,0,0,,,0,0,-10
18,1,1,75,3,HIT_MUD,false,0,4,1,0,0,,,0,0,-9
19,1,1,78,3,ACCELERATING,false,0,4,1,0,0,,,0,0,-9
20,1,1,81,3,USED_BOOST,true,5,4,0,0,0,,,0,0,-5
21,1,1,84,3,ACCELERATING,true,4,4,0,0,0,,,0,0,-5
22,1,1,87,0,HIT_WALL,false,0,5,0,0,0,,,0,0,-10
23,1,1,87,0,FIXED_CAR,false,0,3,0,0,0,,,0,0,-10
24,1,1,90,3,HIT_MUD,false,0,4,0,0,0,,,0,0,-13
25,1,1,92,0,HIT_MUD,false,0,5,0,0,0,,,0,0,-16
26,1,1,92,0,FIXED_CAR,false,0,3,0,0,0,,,0,0,-16
27,1,1,95,3,ACCELERATING,false,0,3,0,0,0,,,0,0,-16
28,1,1,101,6,ACCELERATING,false,0,3,0,0,0,,,0,0,-16
29,1,1,107,6,ACCELERATING,false,0,3,0,0,0,,,0,0,-16
30,1,1,113,6,ACCELERATING,false,0,3,1,0,0,,,0,0,-12
