Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,8,ACCELERATING,false,0,0,0,0,1,,,0,0,4
4,2,4,24,9,ACCELERATING,false,0,0,0,1,1,,,0,0,8
5,2,4,33,9,USED_LIZARD,false,0,0,0,1,0,,,0,0,8
6,2,4,42,8,HIT_MUD,false,0,1,0,0,0,,,0,0,9
7,2,4,51,9,ACCELERATING,false,0,1,0,0,0,,,0,0,9
8,2,4,60,9,ACCELERATING,false,0,1,0,0,0,,,0,0,9
9,2,4,69,9,ACCELERATING,false,0,1,1,0,0,,,0,1,17
10,2,4,78,0,HIT_WALL,false,0,5,0,0,0,,,0,1,11
11,2,4,78,0,FIXED_CAR,false,0,3,0,0,0,,,0,1,11
12,2,4,81,3,ACCELERATING,false,0,3,0,0,0,,,0,1,11
13,2,4,87,3,HIT_MUD,false,0,4,0,0,0,,,0,1,8
14,2,4,90,3,ACCELERATING,false,0,4,0,0,0,,,0,2,12
15,2,4,93,3,ACCELERATING,false,0,4,0,0,0,,,0,2,12
16,2,4,96,0,HIT_WALL,false,0,5,0,0,0,,,0,2,7
17,2,4,96,0,FIXED_CAR,false,0,3,0,0,0,,,0,2,7
18,2,4,99,3,ACCELERATING,false,0,3,0,0,0,,,0,2,7
19,2,4,105,6,ACCELERATING,false,0,3,0,0,0,,,0,2,7
20,2,4,111,6,ACCELERATING,false,0,3,0,0,0,,,0,2,7
21,2,4,117,6,ACCELERATING,false,0,3,0,0,0,,,0,2,7
22,2,4,123,6,ACCELERATING,false,0,3,0,0,0,,,0,2,7
23,2,4,129,6,ACCELERATING,false,0,3,0,0,0,,,0,2,7
24,2,4,135,6,ACCELERATING,false,0,3,0,0,0,,,0,2,7
25,2,4,141,6,ACCELERATING,false,0,3,0,0,0,,,0,3,11
26,2,4,147,6,ACCELERATING,false,0,3,1,0,0,,,0,3,15
27,2,4,153,6,USED_BOOST,true,5,3,0,0,0,,,0,3,19
28,2,4,159,6,ACCELERATING,true,4,3,0,0,0,,,0,3,19
29,2,4,165,6,ACCELERATING,true,3,3,0,0,0,,,0,3,19
30,2,4,171,3,HIT_MUD,false,0,4,0,0,0,,,0,3,16
31,2,4,174,3,ACCELERATING,false,0,4,0,0,0,,,0,3,16
32,2,4,177,3,ACCELERATING,false,0,4,0,0,0,,,0,3,16
33,2,4,180,3,ACCELERATING,false,0,4,0,0,0,,,0,3,16
34,2,4,183,3,ACCELERATING,false,0,4,0,0,0,,,0,3,16
35,2,4,186,3,ACCELERATING,false,0,4,0,0,0,,,0,3,16
36,2,4,189,3,ACCELERATING,false,0,4,0,0,0,,,0,3,16
37,2,4,192,3,ACCELERATING,false,0,4,0,0,0,,,0,3,16
38,2,4,195,3,ACCELERATING,false,0,4,0,0,0,,,0,3,16
39,2,4,198,3,ACCELERATING,false,0,4,0,0,0,,,0,3,16
40,2,4,201,3,ACCELERATING,false,0,4,0,0,0,,,0,3,16
41,2,4,204,0,HIT_MUD,false,0,5,0,0,0,,,0,3,10
42,2,4,204,0,FIXED_CAR,false,0,3,0,0,0,,,0,3,10
43,2,4,207,3,ACCELERATING,false,0,3,0,0,0,,,0,3,10
44,2,4,213,3,HIT_MUD,false,0,4,0,0,0,,,0,3,7
45,2,4,216,3,ACCELERATING,false,0,4,0,0,0,,,0,3,7
46,2,4,219,0,HIT_MUD,false,0,5,0,0,0,,,0,3,4
47,2,4,219,0,FIXED_CAR,false,0,3,0,0,0,,,0,3,4
48,2,4,222,3,ACCELERATING,false,0,3,0,0,0,,,0,3,4
49,2,4,228,6,ACCELERATING,false,0,3,0,0,0,,,0,3,4
50,2,4,234,6,ACCELERATING,false,0,3,0,0,0,,,0,3,4
51,2,4,240,6,ACCELERATING,false,0,3,0,0,0,,,0,3,4
52,2,4,246,6,ACCELERATING,false,0,3,0,0,0,,,0,3,4
53,2,4,252,6,ACCELERATING,false,0,3,0,0,0,,,0,3,4
54,2,4,258,6,ACCELERATING,false,0,3,0,0,0,,,0,3,4
55,2,4,264,3,HIT_MUD,false,0,4,0,0,0,,,0,3,1
56,2,4,267,3,ACCELERATING,false,0,4,0,0,0,,,0,3,1
57,2,4,270,3,ACCELERATING,false,0,4,0,0,0,,,0,3,1
58,2,4,273,3,ACCELERATING,false,0,4,0,0,0,,,0,3,1
59,2,4,276,3,ACCELERATING,false,0,4,0,0,0,,,0,3,1
60,2,4,279,3,ACCELERATING,false,0,4,0,0,0,,,0,3,1
61,2,4,282,3,ACCELERATING,false,0,4,0,0,0,,,0,3,1
62,2,4,285,3,ACCELERATING,false,0,4,0,0,0,,,0,3,1
63,2,4,288,3,ACCELERATING,false,0,4,0,0,0,,,0,3,1
64,2,4,291,3,ACCELERATING,false,0,4,0,0,0,,,0,3,1
65,2,4,294,3,ACCELERATING,false,0,4,0,0,0,,,0,3,1
66,2,4,297,3,ACCELERATING,false,0,4,0,0,0,,,0,4,5
67,2,4,300,3,ACCELERATING,false,0,4,0,0,1,,,0,4,9
68,2,4,303,3,ACCELERATING,false,0,4,0,0,1,,,0,4,9
69,2,4,306,0,HIT_MUD,false,0,5,0,0,1,,,0,4,6
70,2,4,306,0,FIXED_CAR,false,0,3,0,0,1,,,0,4,6
71,2,4,309,3,HIT_MUD,false,0,4,0,0,1,,,0,4,3
72,2,4,312,0,HIT_MUD,false,0,5,0,0,2,,,0,4,4
73,2,4,312,0,FIXED_CAR,false,0,3,0,0,2,,,0,4,4
74,2,4,315,3,HIT_MUD,false,0,4,0,0,2,,,0,4,1
75,2,4,318,0,HIT_MUD,false,0,5,0,0,2,,,0,4,-2
76,2,4,318,0,FIXED_CAR,false,0,3,0,0,2,,,0,4,-2
77,2,4,321,3,HIT_MUD,false,0,4,0,0,2,,,0,4,-5
78,2,4,324,3,ACCELERATING,false,0,4,0,0,2,,,0,4,-5
79,2,4,327,3,ACCELERATING,false,0,4,0,0,2,,,0,4,-5
80,2,4,330,0,HIT_MUD,false,0,5,0,0,2,,,0,4,-8
81,2,4,330,0,FIXED_CAR,false,0,3,0,0,2,,,0,4,-8
82,2,4,333,3,HIT_MUD,false,0,4,0,0,2,,,0,4,-11
83,2,4,336,3,ACCELERATING,false,0,4,1,0,2,,,0,4,-7
84,2,4,339,3,ACCELERATING,false,0,4,1,0,2,,,0,4,-7
85,2,4,342,3,ACCELERATING,false,0,4,1,0,2,,,0,4,-7
86,2,4,345,3,ACCELERATING,false,0,4,1,0,2,,,0,4,-7
87,2,4,348,0,HIT_MUD,false,0,5,1,0,2,,,0,4,-10
88,2,4,348,0,FIXED_CAR,false,0,3,1,0,2,,,0,4,-10
89,2,4,351,3,ACCELERATING,false,0,3,1,0,2,,,0,4,-10
90,2,4,357,0,HIT_WALL,false,0,5,1,0,2,,,0,4,-15
91,2,4,357,0,FIXED_CAR,false,0,3,1,0,2,,,0,4,-15
92,2,4,360,3,ACCELERATING,false,0,3,1,0,2,,,0,4,-15
93,2,4,366,3,HIT_MUD,false,0,4,1,0,2,,,0,4,-18
94,2,4,369,3,ACCELERATING,false,0,4,1,0,2,,,0,5,-14
95,2,4,372,3,ACCELERATING,false,0,4,1,0,2,,,0,5,-14
96,2,4,375,3,ACCELERATING,false,0,4,1,0,2,,,0,5,-14
97,2,4,378,3,ACCELERATING,false,0,4,1,0,2,,,0,5,-14
98,2,4,381,0,HIT_MUD,false,0,5,1,0,2,,,0,6,-16
99,2,4,381,0,FIXED_CAR,false,0,3,1,0,2,,,0,6,-16
100,2,4,384,0,HIT_MUD,false,0,5,1,0,2,,,0,6,-25
101,2,4,384,0,FIXED_CAR,false,0,3,1,0,2,,,0,6,-25
102,2,4,387,3,HIT_MUD,false,0,4,1,0,2,,,0,6,-28
103,2,4,390,0,HIT_WALL,false,0,5,1,0,2,,,0,6,-33
104,2,4,390,0,FIXED_CAR,false,0,3,1,0,2,,,0,6,-33
105,2,4,393,3,ACCELERATING,false,0,3,1,0,2,,,0,6,-33
106,2,4,399,3,HIT_MUD,false,0,4,1,0,2,,,0,6,-36
107,2,4,402,0,HIT_MUD,false,0,5,1,0,2,,,0,6,-39
108,2,4,402,0,FIXED_CAR,false,0,3,1,0,2,,,0,6,-39
109,2,4,405,0,HIT_WALL,false,0,5,1,0,2,,,0,6,-44
110,2,4,405,0,FIXED_CAR,false,0,3,1,0,2,,,0,6,-44
111,2,4,408,3,ACCELERATING,false,0,3,1,0,2,,,0,6,-44
112,2,4,414,6,ACCELERATING,false,0,3,1,1,2,,,0,6,-40
113,2,4,420,6,USED_LIZARD,false,0,3,1,1,1,,,0,6,-40
114,2,4,426,6,USED_LIZARD,false,0,3,1,1,0,,,0,6,-40
115,2,4,432,6,USED_BOOST,true,5,3,0,1,0,,,0,6,-36
116,2,4,438,6,ACCELERATING,true,4,3,0,1,0,,,0,6,-36
117,2,4,444,6,ACCELERATING,true,3,3,0,1,0,,,0,6,-36
118,2,4,450,3,HIT_MUD,false,0,4,0,1,0,,,0,6,-39
119,2,4,453,3,ACCELERATING,false,0,4,0,1,0,,,0,6,-39
120,2,4,456,3,ACCELERATING,false,0,4,0,1,0,,,0,6,-39
121,2,4,459,3,ACCELERATING,false,0,4,0,1,0,,,0,6,-39
122,2,4,462,3,ACCELERATING,false,0,4,0,1,0,,,0,6,-39
123,2,4,465,3,ACCELERATING,false,0,4,0,1,0,,,0,6,-39
124,2,4,468,0,HIT_MUD,false,0,5,0,1,0,,,1,6,-38
125,2,4,468,0,FIXED_CAR,false,0,3,0,1,0,,,1,6,-38
126,2,4,471,0,HIT_MUD,false,0,5,0,1,0,,,1,6,-44
127,2,4,471,0,FIXED_CAR,false,0,3,0,1,0,,,1,6,-44
128,2,4,474,3,HIT_MUD,false,0,4,0,1,0,,,1,6,-47
129,2,4,477,3,ACCELERATING,false,0,4,0,1,0,,,1,6,-47
130,2,4,480,3,ACCELERATING,false,0,4,0,1,0,,,1,6,-47
131,2,4,483,3,ACCELERATING,false,0,4,0,1,1,,,1,6,-43
132,2,4,486,3,ACCELERATING,false,0,4,0,1,1,,,1,6,-43
133,2,4,489,3,ACCELERATING,false,0,4,0,1,1,,,1,6,-43
134,2,4,492,0,HIT_MUD,false,0,5,0,1,1,,,1,6,-46
135,2,4,492,0,FIXED_CAR,false,0,3,0,1,1,,,1,6,-46
136,2,4,495,3,ACCELERATING,false,0,3,0,1,1,,,1,6,-46
