Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,3,HIT_MUD,false,0,2,0,0,0,,,0,1,-2
4,2,4,21,6,ACCELERATING,false,0,2,0,0,0,,,0,1,-2
5,2,4,29,8,ACCELERATING,false,0,2,0,0,0,,,1,1,2
6,2,4,37,8,ACCELERATING,false,0,2,0,0,0,,,1,1,2
7,2,4,45,6,HIT_MUD,false,0,3,0,0,0,,,1,2,3
8,2,4,51,6,ACCELERATING,false,0,3,0,1,0,,,1,2,7
9,2,4,57,6,ACCELERATING,false,0,3,0,2,0,,,1,2,11
10,2,4,63,0,HIT_WALL,false,0,5,0,2,0,,,1,2,6
11,2,4,63,0,FIXED_CAR,false,0,3,0,2,0,,,1,2,6
12,2,4,66,0,HIT_WALL,false,0,5,0,2,0,,,1,2,1
13,2,4,66,0,FIXED_CAR,false,0,3,0,2,0,,,1,2,1
14,2,4,69,3,ACCELERATING,false,0,3,0,2,0,,,1,2,1
15,2,4,75,6,ACCELERATING,false,0,3,0,2,0,,,1,3,5
16,2,4,81,6,ACCELERATING,false,0,3,0,2,0,,,1,3,5
17,2,4,87,6,ACCELERATING,false,0,3,0,2,0,,,1,3,5
18,2,4,93,6,ACCELERATING,false,0,3,0,2,0,,,1,3,5
19,2,4,99,3,HIT_MUD,false,0,4,0,2,0,,,1,3,2
20,2,4,102,3,ACCELERATING,false,0,4,0,2,0,,,1,3,2
21,2,4,105,3,ACCELERATING,false,0,4,0,2,0,,,1,3,2
22,2,4,108,3,ACCELERATING,false,0,4,0,2,0,,,1,3,2
23,2,4,111,0,HIT_MUD,false,0,5,0,2,0,,,1,3,-1
24,2,4,111,0,FIXED_CAR,false,0,3,0,2,0,,,1,3,-1
25,2,4,114,3,HIT_MUD,false,0,4,0,2,0,,,1,3,-4
26,2,4,117,3,ACCELERATING,false,0,4,0,2,0,,,1,3,-4
27,2,4,120,3,ACCELERATING,false,0,4,0,2,0,,,1,3,-4
28,2,4,123,3,ACCELERATING,false,0,4,0,2,0,,,1,3,-4
29,2,4,126,3,ACCELERATING,false,0,4,0,2,0,,,1,3,-4
30,2,4,129,3,ACCELERATING,false,0,4,0,2,0,,,1,3,-4
31,2,4,132,3,ACCELERATING,false,0,4,0,2,0,,,1,3,-4
32,2,4,135,3,ACCELERATING,false,0,4,0,2,0,,,1,3,-4
33,2,4,138,3,ACCELERATING,false,0,4,0,2,0,,,1,3,-4
34,2,4,141,3,ACCELERATING,false,0,4,0,2,0,,,1,3,-4
35,2,4,144,3,ACCELERATING,false,0,4,0,2,0,,,2,3,0
36,2,4,147,3,ACCELERATING,false,0,4,0,2,0,,,2,3,0
37,2,4,150,3,ACCELERATING,false,0,4,0,2,0,,,2,3,0
38,2,4,153,3,ACCELERATING,false,0,4,0,2,0,,,2,3,0
39,2,4,156,0,HIT_MUD,false,0,5,1,2,0,,,2,3,1
40,2,4,156,0,FIXED_CAR,false,0,3,1,2,0,,,2,3,1
41,2,4,159,3,ACCELERATING,false,0,3,1,2,0,,,2,3,1
42,2,4,165,6,ACCELERATING,false,0,3,1,2,0,,,2,3,1
43,2,4,171,6,USED_BOOST,true,5,3,0,2,0,,,2,3,5
44,2,4,177,6,ACCELERATING,true,4,3,0,2,0,,,2,4,9
45,2,4,183,6,ACCELERATING,true,3,3,0,2,1,,,2,4,13
46,2,4,189,6,ACCELERATING,true,2,3,0,2,1,,,2,4,13
47,2,4,195,6,USED_LIZARD,true,1,3,0,2,0,,,2,4,13
48,2,4,201,3,HIT_MUD,false,0,4,0,2,0,,,2,4,10
49,2,4,204,0,HIT_MUD,false,0,5,0,2,0,,,2,4,7
50,2,4,204,0,FIXED_CAR,false,0,3,0,2,0,,,2,4,7
51,2,4,207,0,HIT_WALL,false,0,5,0,2,0,,,2,4,-1
52,2,4,207,0,FIXED_CAR,false,0,3,0,2,0,,,2,4,-1
53,2,4,210,3,ACCELERATING,false,0,3,0,2,0,,,2,4,-1
54,2,4,216,6,ACCELERATING,false,0,3,0,2,1,,,2,4,3
55,2,4,222,6,USED_LIZARD,false,0,3,0,2,0,,,2,4,3
56,2,4,228,6,ACCELERATING,false,0,3,1,2,0,,,2,4,7
57,2,4,234,6,USED_BOOST,true,5,3,0,2,0,,,3,5,19
58,2,4,240,6,ACCELERATING,true,4,3,1,2,0,,,3,5,23
59,2,4,246,3,HIT_MUD,false,0,4,0,2,0,,,3,5,24
60,2,4,249,3,ACCELERATING,false,0,4,0,2,0,,,3,5,24
61,2,4,252,3,ACCELERATING,false,0,4,0,2,0,,,4,5,28
62,2,4,255,3,ACCELERATING,false,0,4,0,2,0,,,4,5,28
63,2,4,258,0,HIT_MUD,false,0,5,0,2,0,,,4,5,25
64,2,4,258,0,FIXED_CAR,false,0,3,0,2,0,,,4,5,25
65,2,4,261,3,ACCELERATING,false,0,3,0,2,0,,,4,5,25
66,2,4,267,3,HIT_MUD,false,0,4,0,2,0,,,4,5,22
67,2,4,270,0,HIT_MUD,false,0,5,0,2,0,,,4,5,19
68,2,4,270,0,FIXED_CAR,false,0,3,0,2,0,,,4,5,19
69,2,4,273,3,ACCELERATING,false,0,3,0,2,0,,,4,5,19
70,2,4,279,6,ACCELERATING,false,0,3,1,2,0,,,4,5,23
71,2,4,285,6,USED_BOOST,true,5,3,0,2,0,,,4,5,27
72,2,4,291,6,ACCELERATING,true,4,3,1,2,0,,,5,5,35
73,2,4,297,6,USED_BOOST,true,5,3,0,2,0,,,5,5,39
74,2,4,303,6,ACCELERATING,true,4,3,0,2,0,,,5,5,39
75,2,4,309,0,HIT_MUD,false,0,5,0,2,0,,,5,5,33
76,2,4,309,0,FIXED_CAR,false,0,3,0,2,0,,,5,5,33
77,2,4,312,3,ACCELERATING,false,0,3,0,2,0,,,5,5,33
78,2,4,318,6,ACCELERATING,false,0,3,0,3,0,,,5,5,37
79,2,4,324,0,HIT_WALL,false,0,5,0,3,0,,,5,5,32
80,2,4,324,0,FIXED_CAR,false,0,3,0,3,0,,,5,5,32
81,2,4,327,3,HIT_MUD,false,0,4,0,3,0,,,5,5,29
82,2,4,330,3,ACCELERATING,false,0,4,0,3,0,,,5,5,29
83,2,4,333,3,ACCELERATING,false,0,4,0,3,0,,,5,5,29
84,2,4,336,3,ACCELERATING,false,0,4,0,3,0,,,5,5,29
85,2,4,339,3,ACCELERATING,false,0,4,0,3,0,,,5,5,29
86,2,4,342,0,HIT_MUD,false,0,5,0,3,0,,,5,5,26
87,2,4,342,0,FIXED_CAR,false,0,3,0,3,0,,,5,5,26
88,2,4,345,3,ACCELERATING,false,0,3,0,3,0,,,5,5,26
89,2,4,351,6,ACCELERATING,false,0,3,0,3,0,,,5,5,26
90,2,4,357,6,ACCELERATING,false,0,3,0,3,0,,,5,5,26
91,2,4,363,6,ACCELERATING,false,0,3,0,3,0,,,5,6,30
92,2,4,369,3,HIT_MUD,false,0,4,0,3,0,,,5,6,27
93,2,4,372,3,ACCELERATING,false,0,4,0,3,0,,,5,6,27
94,2,4,375,3,ACCELERATING,false,0,4,0,3,0,,,5,6,27
95,2,4,378,0,HIT_MUD,false,0,5,0,3,0,,,5,6,24
96,2,4,378,0,FIXED_CAR,false,0,3,0,3,0,,,5,6,24
97,2,4,381,0,HIT_MUD,false,0,5,0,3,0,,,5,6,15
98,2,4,381,0,FIXED_CAR,false,0,3,0,3,0,,,5,6,15
99,2,4,384,0,HIT_MUD,false,0,5,0,3,0,,,5,6,6
100,2,4,384,0,FIXED_CAR,false,0,3,0,3,0,,,5,6,6
101,2,4,387,0,HIT_MUD,false,0,5,0,3,0,,,5,6,0
102,2,4,387,0,FIXED_CAR,false,0,3,0,3,0,,,5,6,0
103,2,4,390,3,ACCELERATING,false,0,3,0,3,0,,,5,6,0
104,2,4,396,6,ACCELERATING,false,0,3,0,3,0,,,5,6,0
105,2,4,402,6,ACCELERATING,false,0,3,0,3,0,,,5,6,0
106,2,4,408,6,ACCELERATING,false,0,3,0,3,0,,,5,6,0
107,2,4,414,6,ACCELERATING,false,0,3,0,3,0,,,5,6,0
108,2,4,420,3,HIT_MUD,false,0,4,0,4,1,,,5,6,5
109,2,4,423,0,HIT_MUD,false,0,5,0,4,1,,,5,6,2
110,2,4,423,0,FIXED_CAR,false,0,3,0,4,1,,,5,6,2
111,2,4,426,3,ACCELERATING,false,0,3,0,4,1,,,5,7,6
112,2,4,432,6,ACCELERATING,false,0,3,0,4,1,,,5,7,6
113,2,4,438,6,ACCELERATING,false,0,3,0,4,1,,,5,7,6
114,2,4,444,6,ACCELERATING,false,0,3,0,4,1,,,5,7,6
115,2,4,450,6,ACCELERATING,false,0,3,0,5,1,,,5,7,10
116,2,4,456,6,ACCELERATING,false,0,3,0,5,1,,,5,7,10
117,2,4,462,6,ACCELERATING,false,0,3,1,5,1,,,5,8,18
118,2,4,468,0,HIT_WALL,false,0,5,0,5,1,,,5,8,17
119,2,4,468,0,FIXED_CAR,false,0,3,0,5,1,,,5,8,17
120,2,4,471,3,ACCELERATING,false,0,3,0,5,1,,,5,8,17
121,2,4,477,3,HIT_MUD,false,0,4,0,5,1,,,5,8,14
122,2,4,480,3,ACCELERATING,false,0,4,0,5,1,,,5,8,14
123,2,4,483,3,ACCELERATING,false,0,4,0,5,1,,,5,8,14
124,2,4,486,0,HIT_MUD,false,0,5,0,5,1,,,5,8,11
125,2,4,486,0,FIXED_CAR,false,0,3,0,5,1,,,5,8,11
126,2,4,489,3,ACCELERATING,false,0,3,0,5,1,,,5,8,11
127,2,4,495,6,ACCELERATING,false,0,3,1,5,1,,,5,8,15
128,2,4,501,6,USED_BOOST,true,5,3,0,5,1,,,5,8,19
129,2,4,507,6,ACCELERATING,true,4,3,0,5,1,,,5,8,19
130,2,4,513,6,ACCELERATING,true,3,3,0,5,1,,,5,8,19
131,2,4,519,6,ACCELERATING,true,2,3,1,5,1,,,5,8,23
132,2,4,525,6,USED_BOOST,true,5,3,0,5,1,,,5,8,27
133,2,4,531,6,ACCELERATING,true,4,3,0,5,1,,,5,8,27
134,2,4,537,6,ACCELERATING,true,3,3,1,5,1,,,5,8,31
135,2,4,543,6,USED_BOOST,true,5,3,1,6,1,,,5,8,43
136,2,4,549,6,USED_BOOST,true,5,3,0,6,1,,,5,8,47
137,2,4,555,6,ACCELERATING,true,4,3,0,6,1,,,5,8,47
