Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,6,5,NOTHING,false,0,0,0,0,0,,,0,0,0
3,2,4,11,3,HIT_MUD,false,0,1,0,0,0,,,0,0,-3
4,2,4,14,3,NOTHING,false,0,1,0,0,0,,,0,1,1
5,2,4,17,3,NOTHING,false,0,1,0,0,0,,,0,1,1
6,2,4,20,3,NOTHING,false,0,1,0,0,0,,,0,1,1
7,2,4,23,3,NOTHING,false,0,1,0,0,0,,,0,1,1
8,2,4,26,3,NOTHING,false,0,1,0,0,0,,,0,1,1
9,2,4,29,3,NOTHING,false,0,1,0,0,0,,,0,1,1
10,2,4,32,3,NOTHING,false,0,1,0,0,0,,,0,1,1
11,2,4,35,3,NOTHING,false,0,1,0,0,0,,,1,1,5
12,2,4,38,3,NOTHING,false,0,1,0,1,0,,,1,1,9
13,2,4,41,3,NOTHING,false,0,1,0,1,0,,,2,1,13
14,2,4,44,3,NOTHING,false,0,1,0,1,0,,,2,1,13
15,2,4,47,3,NOTHING,false,0,1,0,1,0,,,2,1,13
16,2,4,50,3,NOTHING,false,0,1,0,1,0,,,2,1,13
17,2,4,53,3,NOTHING,false,0,1,0,1,0,,,2,1,13
18,2,4,56,3,NOTHING,false,0,1,0,1,0,,,2,1,13
19,2,4,59,3,NOTHING,false,0,1,0,1,0,,,2,1,13
20,2,4,62,3,NOTHING,false,0,1,0,1,0,,,2,1,13
21,2,4,65,3,NOTHING,false,0,1,0,2,0,,,2,1,17
22,2,4,68,3,HIT_MUD,false,0,4,0,2,0,,,2,1,8
23,2,4,71,3,NOTHING,false,0,4,0,2,0,,,2,1,8
24,2,4,74,0,HIT_MUD,false,0,5,0,2,0,,,2,1,5
25,2,4,74,0,NOTHING,false,0,5,0,2,0,,,2,1,5
26,2,4,74,0,NOTHING,false,0,5,0,2,0,,,2,1,5
27,2,4,74,0,NOTHING,false,0,5,0,2,0,,,2,1,5
28,2,4,74,0,NOTHING,false,0,5,0,2,0,,,2,1,5
29,2,4,74,0,NOTHING,false,0,5,0,2,0,,,2,1,5
30,2,4,74,0,NOTHING,false,0,5,0,2,0,,,2,1,5
31,2,4,74,0,NOTHING,false,0,5,0,2,0,,,2,1,5
32,2,4,74,0,NOTHING,false,0,5,0,2,0,,,2,1,5
33,2,4,74,0,NOTHING,false,0,5,0,2,0,,,2,1,5
34,2,4,74,0,NOTHING,false,0,5,0,2,0,,,2,1,5
