Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,3,HIT_WALL,false,0,3,0,0,0,,,0,0,-8
4,2,4,21,6,ACCELERATING,false,0,3,0,1,0,,,0,0,-4
5,2,4,27,3,HIT_MUD,false,0,4,0,1,0,,,0,0,-7
6,2,4,30,3,ACCELERATING,false,0,4,0,1,0,,,0,0,-7
7,2,4,33,3,ACCELERATING,false,0,4,0,1,0,,,0,0,-7
8,2,4,36,3,ACCELERATING,false,0,4,0,1,0,,,0,0,-7
9,2,4,39,0,HIT_MUD,false,0,5,0,1,0,,,0,0,-13
10,2,4,39,0,FIXED_CAR,false,0,3,0,1,0,,,0,0,-13
11,2,4,42,3,ACCELERATING,false,0,3,0,1,0,,,0,0,-13
12,2,4,48,6,ACCELERATING,false,0,3,0,2,0,,,0,0,-9
13,2,4,54,3,HIT_MUD,false,0,4,0,2,0,,,0,0,-12
14,2,4,57,3,ACCELERATING,false,0,4,0,2,0,,,0,0,-12
15,2,4,60,3,ACCELERATING,false,0,4,0,2,0,,,0,0,-12
16,2,4,63,3,ACCELERATING,false,0,4,0,2,0,,,0,0,-12
17,2,4,66,0,HIT_MUD,false,0,5,0,2,0,,,0,0,-15
18,2,4,66,0,FIXED_CAR,false,0,3,0,2,0,,,0,0,-15
19,2,4,69,3,ACCELERATING,false,0,3,0,2,0,,,0,0,-15
20,2,4,75,3,HIT_MUD,false,0,4,0,2,0,,,0,0,-18
21,2,4,78,3,ACCELERATING,false,0,4,0,2,0,,,0,0,-18
22,2,4,81,3,ACCELERATING,false,0,4,0,2,0,,,0,0,-18
23,2,4,84,3,ACCELERATING,false,0,4,0,2,0,,,0,0,-18
24,2,4,87,0,HIT_MUD,false,0,5,0,2,0,,,0,0,-21
25,2,4,87,0,FIXED_CAR,false,0,3,0,2,0,,,0,0,-21
26,2,4,90,3,ACCELERATING,false,0,3,0,2,0,,,0,0,-21
27,2,4,96,6,ACCELERATING,false,0,3,0,2,1,,,0,0,-17
28,2,4,102,6,ACCELERATING,false,0,3,0,2,1,,,0,0,-17
29,2,4,108,0,HIT_WALL,false,0,5,0,2,1,,,0,0,-22
30,2,4,108,0,FIXED_CAR,false,0,3,0,2,1,,,0,0,-22
31,2,4,111,3,ACCELERATING,false,0,3,0,2,1,,,0,0,-22
32,2,4,117,6,ACCELERATING,false,0,3,0,2,1,,,0,0,-22
33,2,4,123,0,HIT_WALL,false,0,5,0,2,1,,,0,0,-27
34,2,4,123,0,FIXED_CAR,false,0,3,0,2,1,,,0,0,-27
35,2,4,126,3,ACCELERATING,false,0,3,0,2,1,,,0,0,-27
36,2,4,132,6,ACCELERATING,false,0,3,0,2,2,,,0,0,-23
37,2,4,138,6,ACCELERATING,false,0,3,1,2,2,,,0,0,-19
38,2,4,144,3,HIT_MUD,false,0,4,1,2,1,,,0,0,-22
39,2,4,147,3,ACCELERATING,false,0,4,1,2,1,,,0,0,-22
40,2,4,150,3,ACCELERATING,false,0,4,1,2,1,,,0,0,-22
41,2,4,153,3,ACCELERATING,false,0,4,1,2,1,,,0,1,-18
42,2,4,156,3,ACCELERATING,false,0,4,1,2,1,,,0,1,-18
43,2,4,159,0,HIT_WALL,false,0,5,1,2,1,,,0,1,-23
44,2,4,159,0,FIXED_CAR,false,0,3,1,2,1,,,0,1,-23
45,2,4,162,3,ACCELERATING,false,0,3,1,2,1,,,0,1,-23
46,2,4,168,3,HIT_MUD,false,0,4,1,2,2,,,0,1,-22
47,2,4,171,3,ACCELERATING,false,0,4,1,2,2,,,0,1,-22
48,2,4,174,0,HIT_MUD,false,0,5,1,2,2,,,0,1,-25
49,2,4,174,0,FIXED_CAR,false,0,3,1,2,2,,,0,1,-25
50,2,4,177,3,ACCELERATING,false,0,3,1,2,2,,,0,1,-25
51,2,4,183,3,HIT_MUD,false,0,4,1,2,2,,,0,1,-28
52,2,4,186,3,ACCELERATING,false,0,4,1,2,2,,,0,1,-28
53,2,4,189,3,ACCELERATING,false,0,4,1,2,2,,,0,1,-28
54,2,4,192,3,ACCELERATING,false,0,4,1,3,2,,,0,2,-20
55,2,4,195,3,ACCELERATING,false,0,4,1,3,2,,,0,2,-20
56,2,4,198,3,ACCELERATING,false,0,4,1,3,2,,,0,3,-16
57,2,4,201,3,ACCELERATING,false,0,4,1,3,2,,,0,3,-16
58,2,4,204,3,ACCELERATING,false,0,4,1,3,2,,,0,3,-16
59,2,4,207,3,ACCELERATING,false,0,4,1,3,2,,,0,3,-16
60,2,4,210,3,ACCELERATING,false,0,4,1,3,2,,,0,3,-16
61,2,4,213,3,ACCELERATING,false,0,4,1,3,2,,,0,3,-16
62,2,4,216,3,ACCELERATING,false,0,4,1,3,2,,,0,3,-16
63,2,4,219,3,ACCELERATING,false,0,4,1,3,2,,,0,3,-16
64,2,4,222,3,ACCELERATING,false,0,4,1,3,2,,,0,3,-16
65,2,4,225,3,ACCELERATING,false,0,4,1,3,2,,,0,4,-12
66,2,4,228,0,HIT_WALL,false,0,5,1,3,2,,,0,4,-17
67,2,4,228,0,FIXED_CAR,false,0,3,1,3,2,,,0,4,-17
68,2,4,231,3,HIT_MUD,false,0,4,1,3,2,,,0,4,-20
69,2,4,234,0,HIT_MUD,false,0,5,1,3,2,,,0,4,-23
70,2,4,234,0,FIXED_CAR,false,0,3,1,3,2,,,0,4,-23
71,2,4,237,3,ACCELERATING,false,0,3,1,3,2,,,0,4,-23
72,2,4,243,6,ACCELERATING,false,0,3,1,4,2,,,0,4,-19
73,2,4,249,0,HIT_WALL,false,0,5,0,5,2,,,0,4,-16
74,2,4,249,0,FIXED_CAR,false,0,3,0,5,2,,,0,4,-16
75,2,4,252,0,HIT_WALL,false,0,5,0,5,2,,,0,4,-21
76,2,4,252,0,FIXED_CAR,false,0,3,0,5,2,,,0,4,-21
77,2,4,255,3,ACCELERATING,false,0,3,0,5,2,,,0,4,-21
78,2,4,261,6,ACCELERATING,false,0,3,0,5,2,,,0,4,-21
79,2,4,267,6,ACCELERATING,false,0,3,0,5,2,,,0,4,-21
80,2,4,273,6,ACCELERATING,false,0,3,0,5,2,,,0,4,-21
81,2,4,279,3,HIT_MUD,false,0,4,0,5,1,,,0,4,-24
82,2,4,282,3,ACCELERATING,false,0,4,0,5,1,,,0,4,-24
83,2,4,285,3,ACCELERATING,false,0,4,0,5,1,,,0,4,-24
84,2,4,288,0,HIT_WALL,false,0,5,0,5,1,,,0,4,-29
85,2,4,288,0,FIXED_CAR,false,0,3,0,5,1,,,0,4,-29
86,2,4,291,0,HIT_MUD,false,0,5,0,5,1,,,0,4,-35
87,2,4,291,0,FIXED_CAR,false,0,3,0,5,1,,,0,4,-35
88,2,4,294,0,HIT_MUD,false,0,5,0,5,1,,,0,4,-44
89,2,4,294,0,FIXED_CAR,false,0,3,0,5,1,,,0,4,-44
90,2,4,297,3,ACCELERATING,false,0,3,0,5,1,,,0,4,-44
91,2,4,303,6,ACCELERATING,false,0,3,0,5,1,,,0,4,-44
92,2,4,309,6,ACCELERATING,false,0,3,1,5,1,,,0,4,-40
93,2,4,315,6,USED_BOOST,true,5,3,0,5,1,,,0,4,-36
94,2,4,321,0,HIT_WALL,false,0,5,0,5,1,,,0,4,-41
95,2,4,321,0,FIXED_CAR,false,0,3,0,5,1,,,0,4,-41
96,2,4,324,3,ACCELERATING,false,0,3,0,5,1,,,0,4,-41
97,2,4,330,6,ACCELERATING,false,0,3,0,5,1,,,1,4,-37
98,2,4,336,6,ACCELERATING,false,0,3,0,5,1,,,1,4,-37
99,2,4,342,0,HIT_WALL,false,0,5,0,5,1,,,1,4,-42
100,2,4,342,0,FIXED_CAR,false,0,3,0,5,1,,,1,4,-42
101,2,4,345,3,ACCELERATING,false,0,3,0,5,1,,,1,4,-42
102,2,4,351,6,ACCELERATING,false,0,3,0,5,1,,,1,4,-42
103,2,4,357,6,ACCELERATING,false,0,3,0,6,1,,,1,4,-38
104,2,4,363,6,ACCELERATING,false,0,3,0,6,2,,,1,5,-30
105,2,4,369,6,ACCELERATING,false,0,3,0,6,2,,,1,5,-30
106,2,4,375,3,HIT_MUD,false,0,4,0,6,1,,,1,5,-33
107,2,4,378,3,ACCELERATING,false,0,4,0,6,1,,,1,5,-33
108,2,4,381,3,ACCELERATING,false,0,4,0,6,1,,,2,5,-29
109,2,4,384,3,ACCELERATING,false,0,4,0,6,1,,,2,5,-29
110,2,4,387,3,ACCELERATING,false,0,4,0,6,1,,,2,5,-29
111,2,4,390,3,ACCELERATING,false,0,4,0,6,1,,,2,5,-29
112,2,4,393,3,ACCELERATING,false,0,4,0,6,1,,,2,5,-29
113,2,4,396,3,ACCELERATING,false,0,4,0,6,1,,,2,5,-29
114,2,4,399,3,ACCELERATING,false,0,4,0,6,1,,,2,5,-29
115,2,4,402,3,ACCELERATING,false,0,4,0,6,1,,,2,5,-29
116,2,4,405,3,ACCELERATING,false,0,4,0,6,1,,,2,5,-29
117,2,4,408,3,ACCELERATING,false,0,4,0,6,1,,,2,6,-25
118,2,4,411,3,ACCELERATING,false,0,4,0,6,1,,,2,6,-25
119,2,4,414,0,HIT_MUD,false,0,5,0,6,1,,,2,6,-28
120,2,4,414,0,FIXED_CAR,false,0,3,0,6,1,,,2,6,-28
121,2,4,417,3,ACCELERATING,false,0,3,0,6,1,,,2,6,-28
122,2,4,423,6,ACCELERATING,false,0,3,0,6,1,,,2,6,-28
123,2,4,429,6,ACCELERATING,false,0,3,0,6,2,,,2,6,-24
124,2,4,435,3,HIT_MUD,false,0,4,0,6,1,,,2,6,-27
125,2,4,438,3,ACCELERATING,false,0,4,0,6,1,,,2,6,-27
126,2,4,441,3,ACCELERATING,false,0,4,0,6,1,,,2,6,-27
127,2,4,444,3,ACCELERATING,false,0,4,0,6,1,,,2,6,-27
128,2,4,447,3,ACCELERATING,false,0,4,0,6,1,,,2,6,-27
129,2,4,450,3,ACCELERATING,false,0,4,0,6,1,,,2,7,-23
130,2,4,453,0,HIT_WALL,false,0,5,0,6,1,,,2,7,-28
131,2,4,453,0,FIXED_CAR,false,0,3,0,6,1,,,2,7,-28
132,2,4,456,3,ACCELERATING,false,0,3,0,6,1,,,2,7,-28
133,2,4,462,0,HIT_MUD,false,0,5,0,6,2,,,2,7,-33
134,2,4,462,0,FIXED_CAR,false,0,3,0,6,2,,,2,7,-33
